Carbon Finance Index,"Agriculture, forestry, and fishing, value added USD",Trade in USD,Fossil fuel subsidies in USD,Carbon intensity of energy production (Kg/KWh),Imported or exported CO₂ emissions per capita,Consumption-based carbon intensity (Kg/$),Annual GDP Growth,Fossil fuel consumption per capita (TWh)
-0.50660294,-0.9276955,-0.3056249,-1.0479977,0.024346318,-0.5487823,-0.2964837,0.040514953,-0.7846052
-0.6551857,-0.96110904,-0.924217,-0.93603176,0.060084403,-0.5689238,-0.09997167,-0.03728708,-0.7091025
-0.2280184,-0.9479814,-0.67662764,-0.8340842,0.28217626,-0.6400964,-0.51294184,0.5072548,-0.7151317
0.83038414,-1.0051935,-0.92563444,-1.0113786,-0.83060366,-0.72615016,-0.96533537,-0.70365936,-0.66722137
-0.4472446,-0.9700909,-0.52807814,-0.972476,0.019293867,-0.59942716,-0.27154404,-0.12710729,-0.7797537
0.72707385,-1.0121348,-0.9279323,-1.0101326,-0.38230854,-0.6665742,-0.76438284,-0.64161605,-0.7738064
-0.42678228,-0.9000467,-1.0702522,-0.72287047,0.39839566,-0.8423423,-0.40918636,-0.23611563,-1.0707089
0.78118163,-1.0237333,-0.8799301,-0.9985402,-0.91480887,-0.80135566,-1.0152721,-0.70342,-0.64670986
-0.032956205,-0.95275056,-0.9851185,-0.82091886,0.23820122,-0.7420905,-0.5629756,-0.540158,-0.93191856
0.7231433,-0.9696832,-0.8402986,-0.8776555,0.07393005,-0.58566684,-0.45705932,-0.5164969,-0.7821221
-0.4799507,-0.72498065,-0.87944174,-0.782451,0.39511633,-0.7458859,-0.25983733,-0.04970286,-0.89559317
0.90907824,-0.9987461,-0.8747202,-0.95147806,-0.10493423,-0.4918459,-0.56835836,-0.5024884,-0.7876619
-0.27607808,-0.85468733,-1.0067154,-0.69574237,0.3023746,-0.7789292,-0.37088218,-0.28285015,-0.9475903
-0.41581467,-1.001939,-0.49949998,-1.0328306,-0.16199082,-0.5943776,-0.21464081,-0.21049094,-0.8100296
0.11434082,-0.97378504,-1.006655,-0.99334115,0.15401766,-0.7205008,-0.71903837,-0.8248896,-0.90071917
-0.89289415,-0.99039704,-1.0079829,-0.981286,0.08921605,-0.5840775,0.016669113,0.16223797,-0.69716275
0.9518472,-1.0510678,-0.8780874,-0.65835816,0.8095829,-1.0718769,-0.006280523,-1.0951195,-0.34305516
1.0313033,-1.117895,-1.0769827,-1.0221488,-0.4224649,-0.7249705,-0.49393147,-0.70550156,0.081909716
0.78605986,-0.9549496,-0.8441513,-0.9013643,0.026090108,-0.55995244,-0.48448846,-0.51228684,-0.782374
-0.6106067,-0.9359468,-0.6644004,-0.91927516,0.073353246,-0.5710459,-0.16017976,-0.041386157,-0.71534526
-0.82570183,-0.14088728,-0.37154582,-0.97814053,1.0898633,-0.7613813,-0.09166373,0.68316025,-0.87553173
0.7486779,-0.98237187,-0.90297794,-0.9651518,-0.14915165,-0.6068921,-0.65539825,-0.6827983,-0.818469
-0.4630455,-0.81614864,-0.9944035,-0.6895768,0.4397428,-0.8271548,-0.3254568,-0.19490653,-1.0017891
-0.52217764,-1.0399777,-0.70643145,-1.1177325,0.29380423,-0.63473815,-0.5968513,1.0684798,-0.66715384
-0.51584554,-0.94499606,-0.37687847,-1.0536444,0.006187897,-0.58273584,-0.2758094,-0.010197237,-0.8113545
-0.28905407,-0.25988948,-0.17232656,-0.60472775,0.07136071,-0.7384271,0.23197864,-0.5050233,-0.6748577
-0.76603997,-0.76120204,0.14081351,-0.6090013,0.056381002,-0.32667142,0.29864907,0.09357784,-0.18995139
-0.46049976,-0.6981038,-0.86078155,-0.7612159,0.50983244,-0.73874766,-0.33892715,0.04583756,-0.930141
-0.09285828,-0.93359303,-0.7414769,-0.32197785,0.30775344,-0.7437071,-0.122179404,-0.33840066,-0.6758686
-0.83635926,-0.9634041,-0.8914145,-0.96957254,0.02143135,-0.46375853,0.07023357,0.13181838,-0.53138477
0.0472307,-0.96428186,-1.0095636,-0.9349648,0.21890725,-0.73255825,-0.69089955,-0.7674528,-0.9447645
-0.35223415,-0.9660767,-0.57301813,-0.9703941,-0.13409661,-0.5820789,-0.21305984,-0.2814407,-0.7507505
-0.15568036,-0.94037366,-0.81570125,-0.9830639,-0.3063323,-0.6019098,-0.2122659,-0.66338813,-0.75871587
0.8603183,-1.0101386,-0.9380963,-0.99359244,-0.424982,-0.6415308,-0.7266564,-0.6145168,-0.6909871
-0.17165497,-0.90467364,-0.7591041,-0.60223764,0.22738975,-0.6814709,-0.28466922,-0.23089212,-0.80223584
0.2560255,-0.99437076,-1.0060632,-0.9885704,-0.024372999,-0.73385435,-0.8019104,-0.831152,-0.8631918
-0.009370349,-0.9759267,-1.030178,-0.9426771,0.19575222,-0.7655847,-0.6883754,-0.7344665,-0.93012446
-0.35632315,-0.9368433,-0.8306326,-0.79746675,0.22530805,-0.6245047,-0.2939377,0.29398194,-0.6937234
-0.3290087,-0.9387417,-0.46928075,-0.8188255,0.118200466,-0.60331136,-0.25079715,-0.099979125,-0.72981423
-0.14686808,-0.9103435,-0.7911304,-0.6484495,0.22187135,-0.7130808,-0.34119603,-0.3000008,-0.8261949
-0.29156634,-0.8607916,-0.9547994,-0.66527176,0.3048309,-0.75488657,-0.35822272,-0.26241308,-0.95150447
0.9837718,-1.0199227,-1.0113711,-0.94944686,-0.14561062,-0.7868531,-0.4174731,-0.7154632,-0.04716691
-0.7307708,-0.9529849,-0.79464847,-0.9412377,0.09976798,-0.58017164,-0.09500614,0.04300569,-0.6807723
0.09991137,-0.9367151,-0.9300233,-0.80206865,0.15547445,-0.68927914,-0.49119225,-0.3718166,-0.87688005
-0.061194103,-0.9236177,-0.6056273,-0.488875,0.1928012,-0.64604473,-0.20746173,-0.20841965,-0.7045097
-0.96169186,-1.0019739,-0.9920275,-0.96918845,0.11900771,-0.5305823,0.03753792,0.20458117,-0.64400905
1.0018386,-1.0597064,-1.0462904,-1.0050046,-0.3996445,-0.7370637,-0.49637458,-0.62978035,0.02005798
-0.37017027,-0.984295,-0.6234396,-1.0004445,-0.20245653,-0.573682,-0.16021745,-0.3668373,-0.7554229
-0.50845575,-0.9801732,-0.8346818,-0.9541889,0.2162354,-0.6081917,-0.32081366,0.45490953,-0.6567443
0.5614413,-0.99153614,-0.9568362,-0.9763937,-0.5279306,-0.75923866,-0.9145192,-0.7607352,-0.7425515
-0.5197058,-0.9684336,-0.3923362,-1.0558021,3.06E-05,-0.56112295,-0.27720645,0.006086119,-0.7992935
0.18191788,-1.0055412,-1.0459527,-1.0184203,0.16619031,-0.7334777,-0.765313,-0.95444345,-0.9289074
-0.20251197,-0.6921162,-0.64165896,-0.7946146,-0.07868378,-0.6935866,0.016303409,-0.6887844,-0.6364696
-0.54278785,-0.810789,-0.6703909,-0.893228,0.3798775,-0.61040133,-0.3686155,0.6430263,-0.6678133
-0.5163542,-1.0053095,-0.37261748,-1.0834025,-0.024154425,-0.6085247,-0.3069058,-0.02390977,-0.8296881
-0.1325191,-0.95332646,-0.88012403,-0.99618936,-0.27178437,-0.62292165,-0.2540617,-0.7160289,-0.79797184
0.008217193,-0.98248637,-0.9569833,-0.9223011,-0.62508225,-0.5616591,-0.07338975,-0.9195216,-0.7084604
-0.44531384,-0.9276597,-0.33404225,-1.0592686,-0.023232836,-0.55457646,-0.30608648,-0.011496186,-0.7667139
-0.2544322,-0.9105551,-0.738438,-0.7155903,0.2729987,-0.65963626,-0.4001221,0.18949452,-0.7716758
-0.15619546,-1.0238202,-0.92097336,-0.97127086,-0.5324739,-0.5920568,-0.07961251,-0.8468232,-0.69216174
-0.12612796,-0.9890068,-0.9510209,-1.0035526,-0.5220846,-0.57695717,-0.05150969,-0.86846715,-0.6786671
-0.28735274,-0.87889236,-1.0277654,-0.7137391,0.29348743,-0.79723096,-0.39488238,-0.2979895,-0.9792912
0.88596153,-1.0409976,-0.8995357,-1.0232013,-1.1053075,-0.81522346,-1.1350224,-0.75916225,-0.6628989
-0.47936025,-0.9167902,-0.32540917,-1.0230287,0.019783735,-0.5547265,-0.27168873,0.005280711,-0.75348926
-0.42686626,-0.67015123,-0.8991238,-0.7425568,0.50816673,-0.80538154,-0.2763943,-0.15959954,-0.974931
0.15520954,-0.9970485,-1.0535499,-1.0313158,0.13582994,-0.7515636,-0.77526116,-0.87225646,-0.9186848
-0.4963601,-0.9949578,-0.35601127,-1.0838803,-0.009321101,-0.5947059,-0.29764935,-0.00990697,-0.81346524
0.12445382,-1.1004406,-1.0360974,-1.0174937,-0.43504113,-0.6288845,-0.18893732,-0.8504858,-0.42330813
-1.6450695,3.9467137,4.054568,0.96495014,2.7131112,-1.8933609,2.9383845,1.2917124,-0.9545003
0.87245286,-1.0164156,-0.899602,-0.9991451,-0.98257893,-0.79117626,-1.0718744,-0.7100339,-0.6364472
