Carbon Finance Index,"Agriculture, forestry, and fishing, value added USD",Trade in USD,Fossil fuel subsidies in USD,Carbon intensity of energy production (Kg/KWh),Imported or exported CO₂ emissions per capita,Consumption-based carbon intensity (Kg/$),Annual GDP Growth,Fossil fuel consumption per capita (TWh)
0.86449873,-0.9992184,-0.9017348,-0.99515635,-0.97293526,-0.76417583,-1.0202786,-0.7218681,-0.6173325
-0.07476164,-0.92158437,-0.6443409,-0.5381577,0.17999409,-0.6677883,-0.22567537,-0.19784155,-0.72471356
-0.3884782,-0.84567845,-1.0136372,-0.68646544,0.36518717,-0.807216,-0.36540097,-0.25172722,-1.0082275
0.7995565,-1.0503805,-0.91964126,-1.0354388,-1.0072579,-0.8103121,-1.0855796,-0.773706,-0.6481863
0.8515427,-1.0002822,-0.8870797,-1.0225252,-1.0742992,-0.81256706,-1.0816082,-0.7698483,-0.62054825
0.79874134,-1.2147685,-1.1711115,-0.9374378,-0.3490826,-0.74775237,-0.47275627,-0.92363274,-0.11869964
0.15269998,-1.0046571,-1.014262,-1.0013616,0.15405963,-0.7228566,-0.7721253,-0.890068,-0.9093822
-0.0555648,-0.9048169,-0.57392347,-0.48543864,0.18188182,-0.63780177,-0.20365614,-0.170558,-0.6803882
-0.6641545,-0.97455823,-0.699103,-0.9663521,0.05911921,-0.5975625,-0.17036687,0.004035302,-0.72191536
-0.14599267,-0.9909523,-0.9185481,-0.9869173,-0.51515955,-0.58306485,-0.093950525,-0.82381403,-0.7213202
-0.5454948,-0.64536804,-0.8827981,-0.7452566,0.6446498,-0.8580708,-0.24981208,-0.14090264,-1.0300925
0.9579376,-1.0382688,-1.0136292,-1.0350062,-0.40065187,-0.6984374,-0.46434253,-0.63100916,0.03373805
-0.07021599,-1.0376503,-0.9861822,-0.9466398,-0.5018961,-0.60432607,-0.1151215,-0.93749803,-0.6483994
0.90753853,-0.9414803,-0.8095992,-0.6521736,0.63070023,-0.9557294,-0.00142188,-0.98077196,-0.3315817
0.9531984,-1.0091966,-0.9636034,-1.0039762,-0.64339966,-0.6970878,-0.7565824,-0.6817699,-0.4022876
0.85226613,-1.0097458,-0.9476024,-0.9923809,-0.392497,-0.6354588,-0.764663,-0.66807383,-0.7635144
-0.123104684,-0.92146647,-0.5977433,-0.5241585,0.19283797,-0.66152173,-0.2217328,-0.17752972,-0.7281705
0.9333472,-1.0202105,-0.97869414,-0.90400195,0.0454161,-0.840967,-0.29923758,-0.7913423,-0.12349656
0.6984866,-0.9968784,-0.9404008,-0.9967293,-0.59893185,-0.729395,-0.91992176,-0.6972748,-0.7167928
-0.46361914,-0.9205555,-0.8013613,-0.7454718,-0.15496598,-0.6932104,0.031221975,-0.89267045,-0.7523779
-0.07343992,-1.0190796,-0.96014524,-1.0453674,-0.53991044,-0.57856315,-0.083810255,-0.88881284,-0.67207235
0.038438983,-1.1055399,-1.0601887,-0.97852266,-0.5822711,-0.6153413,-0.23518349,-0.92926896,-0.5561962
-0.041123353,-1.0475672,-0.9744638,-0.9630217,-0.35608828,-0.5981338,-0.13498558,-0.859471,-0.5440012
0.01742778,-0.9486181,-1.0252213,-0.99846274,0.13203315,-0.7036865,-0.6624987,-0.7710956,-0.936274
-0.092619896,-0.9043607,-0.5685923,-0.54326946,0.1850013,-0.62600994,-0.19170219,-0.1610362,-0.68873346
0.08781796,-0.96265125,-0.96531296,-0.9733066,0.138933,-0.7123932,-0.69971764,-0.76545167,-0.8835356
0.036431618,-0.97463655,-1.0282714,-1.0104771,-0.07791666,-0.6616961,-0.46447307,-0.835469,-0.85629207
-0.45957616,-0.94463503,-0.37941268,-1.0495559,0.002108106,-0.5868531,-0.2599039,-0.058528177,-0.77917016
0.023083366,-0.93614215,-1.0219814,-0.93855137,0.20438795,-0.74437124,-0.67396045,-0.73166794,-0.9120288
-0.114277475,-0.91606665,-0.62006116,-0.52185506,0.21212246,-0.65069985,-0.21555117,-0.19941661,-0.7192184
0.7542384,-0.95522934,-0.86192477,-0.88809144,-0.03954409,-0.49999785,-0.5230704,-0.45478216,-0.79325926
0.91340095,-1.0263349,-0.91054606,-1.03915,-0.8446105,-0.76258665,-0.9679154,-0.7250951,-0.56803566
-0.5775215,-0.3271929,-0.7017193,-0.8396081,0.878275,-0.83111334,-0.14129795,0.022035293,-0.9903549
0.84170425,-1.0108274,-0.91212285,-1.0219785,-0.89569455,-0.7494125,-0.995481,-0.71219844,-0.64284277
-0.18748727,-0.94049466,-0.55937386,-0.6750215,0.1345364,-0.6386412,-0.24485722,-0.15644875,-0.74174094
-0.65429467,-0.96537864,-0.58204293,-1.0569136,0.035285845,-0.5623267,-0.17847629,0.085168906,-0.7316865
0.34101167,-0.9888671,-0.99584264,-0.9977173,-0.17809217,-0.73771244,-0.8496695,-0.84093535,-0.8259627
-0.36631098,-0.9341633,-0.7095956,-0.8332593,-0.37303907,-0.5568748,0.074401364,-0.7598784,-0.5884116
0.4855457,-1.2704707,-1.2341586,-1.0434568,-0.5451326,-0.69927317,-0.4648074,-0.9033611,-0.2648506
0.9662769,-1.0857134,-0.8907842,-0.65405846,0.9128598,-1.1223505,-0.009043735,-1.180692,-0.41861787
0.8720966,-1.0184948,-0.9073106,-0.98945886,-0.29530287,-0.5919704,-0.6947894,-0.6281164,-0.7867704
-0.1498476,-0.9341341,-1.0209789,-0.8440971,0.26239175,-0.78620225,-0.59326154,-0.5281467,-0.95776767
-0.10565569,-1.037045,-0.99861866,-0.9881056,-0.5278692,-0.59126407,-0.07534547,-0.88980085,-0.77374256
-0.12580898,-0.9500766,-1.0405608,-0.8800909,0.28637064,-0.80393726,-0.61224544,-0.63808805,-1.0028615
0.9949645,-1.148879,-1.1171678,-1.0404925,-0.4360819,-0.7519557,-0.57243466,-0.66994435,-0.044047322
0.23680025,-1.0414681,-0.9665285,-0.8135032,-0.13426343,-0.6493959,-0.06221814,-0.8240543,-0.37747753
-0.22312868,-0.9645399,-0.5583985,-0.8726001,0.08893962,-0.6254519,-0.3592611,-0.20526299,-0.769927
-0.16548038,-0.9899764,-0.92578053,-0.9453524,-0.41999632,-0.5802957,-0.0976115,-0.78968304,-0.7248745
-0.013954274,-0.9364362,-0.90863454,-0.8824536,0.178008,-0.7015955,-0.5955747,-0.6014621,-0.8597072
-0.044254802,-0.9514869,-1.0012107,-0.7538663,0.21342637,-0.7089928,-0.51452047,-0.44322178,-0.8942591
-0.71086925,-0.07814695,-0.54228544,-0.85064644,1.1551584,-0.8652531,0.009708274,0.12336589,-0.9527404
0.20856836,-1.0023736,-1.0273036,-0.9682544,-0.11300637,-0.719123,-0.6329999,-0.8792344,-0.84500086
-0.10913607,-0.996062,-0.94972676,-0.96144634,-0.56906974,-0.5527747,-0.03729276,-0.8906364,-0.67353296
0.14800557,-0.97413146,-1.0110339,-0.99739134,0.15959169,-0.71785593,-0.74361026,-0.8788556,-0.88018894
0.09611771,-0.95351183,-1.0280243,-1.0082587,0.19607022,-0.7235076,-0.73711324,-0.8343272,-0.9123509
-0.3819507,-0.102239445,-0.043999076,-0.6067051,0.1691671,-0.7177163,0.34928155,-0.3841756,-0.73798096
-0.14233246,-0.9921641,-0.9021631,-0.92469716,-0.3112225,-0.57537335,-0.26229113,-0.68082887,-0.75590265
0.85068667,-0.98782164,-0.89639115,-0.9871737,-0.9856464,-0.7445999,-1.0230353,-0.7052614,-0.6208414
-0.00203573,-0.93351656,-0.8794663,-0.8572693,0.1782182,-0.69537157,-0.55262536,-0.5712648,-0.8373109
0.10845759,-0.97924006,-1.051738,-0.9958832,0.014471958,-0.69326407,-0.5805152,-0.87112373,-0.8675325
-0.32565233,-0.8877865,-1.0037872,-0.67865485,0.3253678,-0.8079938,-0.38619465,-0.28224507,-0.990685
-0.29376817,-0.86406654,-0.9713876,-0.6611111,0.3051716,-0.75111336,-0.35314572,-0.25633314,-0.93988514
-0.005797677,-0.9851386,-0.9018246,-0.92688984,-0.060454816,-0.6775392,-0.559647,-0.634118,-0.8134906
0.3071603,-0.9985502,-1.0183678,-0.9861946,-0.06927204,-0.7389436,-0.8069651,-0.82811755,-0.84786654
-0.5055405,-0.55038124,-0.8355693,-0.7576493,0.6546708,-0.8373912,-0.21193464,-0.13862015,-1.0095869
-0.120455705,-0.9170681,-0.65155554,-0.55767846,0.19542642,-0.65020615,-0.26784974,-0.21549565,-0.7497562
-0.506971,-0.4081803,-0.7176668,-0.8157609,0.762394,-0.78088266,-0.18483253,0.042556427,-0.94206923
-0.39888886,-0.9018145,-0.3707898,-0.9993767,0.022640124,-0.536233,-0.27342123,-0.048239164,-0.738519
0.17256603,-1.1166941,-1.0575482,-0.98900265,-0.3870561,-0.6169272,-0.17903341,-0.86903274,-0.43412003
-0.06008234,-0.9403528,-0.97204614,-0.8370163,0.16786288,-0.7271051,-0.57551455,-0.55440813,-0.90362906
0.7496771,-1.026074,-0.9985566,-1.0123127,-0.588732,-0.72332484,-0.62948996,-0.6765019,-0.27276725
0.16463673,-0.981646,-1.0402211,-1.0064034,0.083969295,-0.7385115,-0.7342802,-0.8438292,-0.8641612
-0.035511576,-0.9512719,-1.0276699,-0.9217555,0.22847717,-0.7676643,-0.66397405,-0.67314345,-0.9213064
-0.40141085,-0.7854346,-0.92341006,-0.7316045,0.36717016,-0.77780133,-0.28316626,-0.17516655,-0.9551075
-0.3592371,-0.96947294,-0.5987427,-0.9838491,-0.1487105,-0.5793415,-0.2050368,-0.31945747,-0.7489019
-0.6192832,-0.99919826,-0.85360825,-1.0034193,0.20871134,-0.59593964,-0.28534964,0.4557725,-0.6520839
-0.9664209,-1.0417682,-1.0988536,-0.9744937,0.044191048,-0.5658969,0.07237078,0.15707591,-0.68183345
0.933849,-1.0282143,-0.9237642,-1.0267682,-0.6842285,-0.6667929,-0.8972055,-0.6609203,-0.66586584
0.84794706,-1.0355427,-0.91933215,-1.0290428,-1.1067985,-0.82470524,-1.1304405,-0.7886333,-0.65058297
0.97229886,-1.0499103,-1.0166647,-1.0123311,-0.40324205,-0.7126136,-0.4763802,-0.62706596,0.06391761
-0.14829364,-0.9007994,-0.91451335,-0.72833,0.2225915,-0.75165886,-0.4148222,-0.37060568,-0.88945043
-0.13480872,-0.93790305,-0.87254924,-0.980194,-0.28991097,-0.592793,-0.23256566,-0.7082365,-0.7780864
-0.07869568,-1.0137395,-0.9635852,-0.9642365,-0.5324599,-0.5880719,-0.10959688,-0.87402856,-0.6956564
-0.49430385,-0.9144585,-0.33845547,-1.0331634,0.000923894,-0.54436666,-0.28597742,0.00278179,-0.75362927
0.8782257,-1.0262613,-0.9113457,-1.036528,-0.8606561,-0.7425944,-0.9956986,-0.68662816,-0.6429174
0.92567503,-1.054671,-0.9412825,-1.0511028,-0.7644261,-0.689786,-0.93106115,-0.7091416,-0.62489665
0.07607738,-1.1884562,-1.081938,-1.0164937,-0.4603414,-0.61575717,-0.17998447,-0.9485685,-0.44052684
-0.6464019,-0.18603124,-0.594233,-0.83532554,1.0143672,-0.83504736,-0.041060578,0.06518767,-0.9597109
0.5835333,-0.9730276,-0.9381936,-0.96556395,-0.6034797,-0.7432179,-0.89358354,-0.72510564,-0.73100734
0.37887523,-1.3148816,-1.2648691,-1.0763257,-0.5523107,-0.68147945,-0.47570622,-0.9568445,-0.31521806
-0.84217656,-0.9704746,-0.9780792,-0.96453017,0.11142847,-0.5662545,-0.034648944,0.0923752,-0.6718008
0.7704582,-1.1265042,-1.0202678,-0.72906065,0.3615386,-0.9517405,-0.16757478,-1.0500147,-0.35542044
-0.030596457,-0.97911686,-1.0322862,-0.9610993,0.21605332,-0.77502394,-0.6951437,-0.7600766,-0.93646526
-0.29653928,-0.88001883,-1.0438242,-0.72365946,0.29727924,-0.79958314,-0.40486944,-0.2881575,-0.98412174
-0.09795501,-0.9253861,-0.69204843,-0.5797434,0.19590245,-0.6571867,-0.27951515,-0.25520754,-0.75581026
-0.08480468,-0.911404,-0.6110521,-0.5458299,0.19361413,-0.6418479,-0.2604357,-0.16032949,-0.7326792
-0.18565121,-0.914264,-0.85048723,-0.91963184,-0.38826942,-0.5631281,-0.046849858,-0.7951009,-0.73309743
0.2587538,-0.9936762,-0.9836217,-0.96598274,-0.35258895,-0.7052491,-0.6095971,-0.8100809,-0.7673015
-0.4101815,-0.8164004,-0.9849273,-0.7022658,0.40234506,-0.82780856,-0.34976462,-0.24131322,-1.015267
0.35910025,-1.0206963,-0.816407,-0.6302338,0.45616704,-0.83637846,-0.1908461,-0.6570758,-0.62673527
0.15500075,-0.999909,-1.0323191,-1.0287313,0.12874755,-0.73960894,-0.7648005,-0.8553956,-0.9101193
-0.49700296,-0.9182128,-0.32778195,-1.0382996,0.014574871,-0.54666954,-0.27729023,0.010747179,-0.7484643
-0.054271452,-0.9485574,-0.70580614,-0.6612671,0.16964933,-0.6666276,-0.37060612,-0.29229316,-0.777593
-1.0350597,-1.0190593,-1.0142448,-0.93020767,-0.07332491,-0.33209735,0.3308738,0.16844362,-0.35405263
-0.24976832,-1.01331,-0.708593,-0.9812025,0.326344,-0.63792175,-0.64782345,0.9806251,-0.683081
0.17408279,-0.99733275,-1.0313183,-0.95381194,-0.18870492,-0.7058101,-0.53842586,-0.90732867,-0.82833046
-0.13736948,-0.97660816,-0.9319902,-0.9413925,-0.5122865,-0.5559157,-0.045696687,-0.8626045,-0.69202054
-0.46707323,-0.9508774,-0.36647213,-1.0411792,-0.009174809,-0.5879195,-0.2601026,-0.051035635,-0.7947863
-0.44031492,-0.8437445,-1.0180098,-0.69437045,0.40568835,-0.83856493,-0.37534058,-0.24855307,-1.0423394
-0.096125625,-0.9479569,-0.67915815,-0.58268595,0.17698422,-0.6667206,-0.28805175,-0.23257333,-0.75602275
-0.19624689,-0.9463241,-0.70939934,-0.94866973,-0.32707334,-0.54478437,-0.16649047,-0.4813765,-0.716804
-0.40363255,-0.9524508,-0.28922158,-1.0988536,-0.054972082,-0.568656,-0.31729904,0.011415567,-0.8345682
-0.55811447,0.23387145,0.31976402,-0.39502612,0.45878226,-0.8644293,0.597141,-0.3766822,-0.7546376
-0.5554789,-0.94739634,-0.5052131,-1.033018,0.010317631,-0.5767099,-0.23956516,-0.003180765,-0.7689988
-0.35464045,-0.8377984,-1.0450566,-0.70967984,0.3620246,-0.81314576,-0.38373855,-0.24270171,-1.0148921
0.9925976,-1.0408461,-1.0514705,-1.0247384,-0.38742334,-0.7184568,-0.48451206,-0.6224609,0.030031208
-0.024119817,-0.9311131,-0.920588,-0.8346154,0.19777866,-0.69911397,-0.5288323,-0.5678279,-0.86160076
1.0264368,-0.96400094,-0.8080138,-0.53116405,0.9083589,-1.1160288,0.1586412,-1.1660373,-0.28892565
0.91964525,-1.0113791,-0.84337234,-0.61933166,0.77985066,-1.0627776,0.015044477,-1.0867157,-0.3094592
-0.32823646,-0.98773164,-0.78511703,-0.9398267,0.29341054,-0.6381306,-0.4853257,0.72739464,-0.6980082
-0.29353157,-0.9211588,-0.46042192,-0.7849343,0.11311464,-0.5933023,-0.23905776,-0.09809353,-0.7154413
0.05259473,-0.96910787,-0.93028724,-0.9172631,0.099418655,-0.6973805,-0.609419,-0.70213497,-0.8483038
0.08986447,-1.2312181,-1.105655,-0.94040304,-0.41197002,-0.55695575,-0.18933798,-1.0183228,-0.50428706
-0.016226493,-0.9341496,-0.8355546,-0.82353276,0.16534032,-0.68307847,-0.5251293,-0.51359165,-0.8162724
0.9521686,-1.0071349,-0.85496044,-0.95567125,-0.16374394,-0.49821812,-0.5741268,-0.5569465,-0.7683789
-0.22412461,-0.88334167,-0.9087076,-0.6752973,0.26589006,-0.7496649,-0.35007423,-0.28579608,-0.9028875
-0.36264375,-0.85284585,-0.84153396,-0.7224722,0.3498718,-0.724905,-0.3874611,0.040524088,-0.8928741
-0.10798138,-0.99498886,-0.9587234,-0.9865399,-0.5401614,-0.5775117,-0.051796656,-0.86459357,-0.6644786
-0.108269446,-0.90683264,-0.59580207,-0.5165493,0.18722366,-0.6334339,-0.21567458,-0.16257067,-0.701397
