Carbon Finance Index,"Agriculture, forestry, and fishing, value added USD",Trade in USD,Fossil fuel subsidies in USD,Carbon intensity of energy production (Kg/KWh),Imported or exported CO₂ emissions per capita,Consumption-based carbon intensity (Kg/$),Annual GDP Growth,Fossil fuel consumption per capita (TWh)
0.117980696,-0.9920137,-0.9256151,-0.97462726,-0.2685476,-0.6780407,-0.5244461,-0.72815406,-0.78528607
0.5614495,-0.96917146,-0.8387512,-0.84765327,0.035412326,-0.5764486,-0.47854674,-0.43679345,-0.82095087
0.9449637,-1.0044788,-1.0201797,-1.0163045,-0.37613744,-0.7002227,-0.46141076,-0.61830735,0.018674139
-0.07086878,-0.97505355,-0.9285418,-0.96367854,-0.13633892,-0.63879937,-0.38189802,-0.74219584,-0.842258
-0.5983965,0.45457757,0.53802216,-0.3110886,0.5417053,-0.9030381,0.66982293,-0.22280207,-0.7598852
0.073699795,-0.9553613,-0.9529177,-0.9285769,0.14504527,-0.71856946,-0.66037214,-0.71642405,-0.8898544
0.5268533,-0.96496415,-0.90950304,-0.9150979,0.03069888,-0.624356,-0.5659716,-0.6034349,-0.84600365
-0.123688824,-0.9496863,-0.66009593,-0.8528129,0.122199446,-0.6470682,-0.44181982,-0.33722493,-0.79158795
-0.20216337,-0.94981444,-0.6907507,-0.6563468,0.1599101,-0.65726167,-0.1994778,-0.20120612,-0.77237463
-0.41599837,-0.815195,-0.97771955,-0.69980925,0.38893348,-0.82297385,-0.34929222,-0.23087737,-1.0195336
-0.36975488,-0.93652827,-0.43850458,-0.87662125,0.09129308,-0.590998,-0.26725507,-0.082032315,-0.7365466
0.8613396,-1.0292872,-0.89289474,-1.0064744,-1.0340618,-0.8180535,-1.1270728,-0.72286767,-0.66878
-0.14415887,-0.91886955,-0.57708156,-0.5937138,0.17095946,-0.6438124,-0.2342222,-0.1555132,-0.73057234
-0.5988677,0.805,0.8634485,-0.24507596,0.8202576,-0.9760148,0.836113,-0.014111035,-0.78516835
-0.10987557,-0.9878116,-0.96115506,-0.9694647,-0.4502223,-0.5750205,-0.09914307,-0.8431516,-0.7234988
-0.12157967,-1.0015694,-0.94718134,-0.9705835,-0.4663899,-0.5766247,-0.13144626,-0.8428364,-0.7387317
-0.45883837,-0.9440471,-0.41584712,-0.93624234,0.048451632,-0.5702353,-0.27532962,-0.057018243,-0.7516481
0.9724997,-0.9845579,-0.8211721,-0.68576366,0.5729969,-0.94381315,-0.07886721,-0.96160656,-0.37896058
-0.37123993,-0.7981505,-0.9707382,-0.7123483,0.41161507,-0.81599903,-0.3571829,-0.22440287,-1.0178418
0.0527514,-0.9930358,-1.0523521,-0.9896571,0.17366546,-0.74408406,-0.74267197,-0.84090126,-0.8957503
-0.85189253,-0.9943362,-0.9544629,0.3561575,0.055392966,-0.7071648,0.59850484,-0.4630152,-0.66396457
0.4268926,-0.97492146,-0.9762985,-0.9776315,-0.24151789,-0.717853,-0.8049776,-0.7550098,-0.8109782
-0.4651594,-0.9879153,-0.3636279,-1.0801528,-0.028486729,-0.6066857,-0.32710087,-0.041047953,-0.83381337
-0.984037,-1.0096837,-0.9983483,-0.94800764,0.09533647,-0.5396462,0.04964805,0.19860712,-0.6463918
0.92218935,-0.9958335,-0.99063665,-0.99084455,-0.3201717,-0.7227313,-0.44820118,-0.61550736,0.01801953
0.9858491,-1.022141,-0.8675841,-0.95690465,-0.17146794,-0.5137096,-0.58875716,-0.56567675,-0.76388025
-0.36995783,-0.94514513,-0.51494694,-0.9527969,-0.014516842,-0.5901741,-0.26207477,-0.2120426,-0.7452467
-0.4920435,-0.93958545,-0.329398,-1.0241022,0.03628517,-0.5642318,-0.30300957,-0.001466654,-0.7625737
0.8382437,-0.999148,-0.86920065,-0.9639568,-0.09224267,-0.4690541,-0.5716909,-0.4399021,-0.8038255
0.14914921,-0.99115705,-1.0340624,-1.0397315,0.1361601,-0.7399636,-0.7662391,-0.8589733,-0.9107076
-0.4195911,-0.952329,-0.4548017,-0.95727676,0.045603275,-0.5984207,-0.27327296,-0.14694834,-0.7659737
0.07396851,-0.97723067,-1.0111272,-0.9849669,0.15993032,-0.7259005,-0.72187513,-0.78254575,-0.89967716
-0.12668788,-0.913939,-0.60033286,-0.5180953,0.1864877,-0.63698226,-0.20960502,-0.1710028,-0.71298474
0.5639173,-0.9856215,-0.94216645,-0.9332251,-0.072318226,-0.5870393,-0.66906816,-0.70297813,-0.828477
-0.03924807,-1.0145988,-0.9496676,-1.0069586,-0.58466566,-0.5808216,-0.14590465,-0.90851015,-0.6882394
-0.10743662,-1.041635,-0.99388707,-1.0016627,-0.51874304,-0.60446054,-0.095922574,-0.9026225,-0.73564863
-0.5297194,-0.7415683,-0.942553,-0.68376017,0.53151727,-0.83289033,-0.30459505,-0.15484732,-1.0235989
-0.7798624,-0.9541663,-0.87152946,-0.9726344,0.11310415,-0.57741934,-0.06471394,0.07200306,-0.68088806
0.032546088,-0.965764,-0.9039569,-0.83864576,0.16699263,-0.6864431,-0.5339551,-0.607975,-0.8452333
-0.09378558,-0.8982581,-0.93114114,-0.77224267,0.22169808,-0.72916955,-0.4814519,-0.47561988,-0.88513553
-0.17076272,-0.93243027,-0.58250916,-0.59344536,0.17821471,-0.6443356,-0.23880453,-0.14673135,-0.7208861
-0.9806816,-0.5187853,-0.74302363,0.030303936,0.5841411,-0.7896166,0.445769,-0.20198306,-0.7720541
-0.46938506,0.6396725,0.7072841,-0.29152068,0.6034631,-0.83082265,0.72509456,0.010818727,-0.66241574
0.99575007,-1.0232157,-1.0254622,-0.9934236,-0.3584128,-0.724784,-0.466614,-0.6217795,0.01983625
-0.24822763,-0.9201621,-1.0231218,-0.7476002,0.31486285,-0.79677206,-0.46006116,-0.40843794,-0.9999716
0.8629826,-0.9574234,-0.82547057,-0.71573657,0.5509314,-0.9448419,-0.057041127,-0.89093983,-0.31860146
-0.72963655,1.078173,1.1016352,-0.14085425,0.98263484,-1.0310097,1.0274681,0.14372218,-0.80580366
-0.31087393,-0.7346881,-0.6395838,-0.8447065,-0.22267278,-0.6390478,0.08100073,-0.7342717,-0.73336583
-0.51145065,-0.5500757,-0.82386905,-0.7685326,0.6846247,-0.81319433,-0.22494234,-0.08725196,-0.99130154
-0.6572435,-0.94842523,-0.93073887,-0.8778178,0.19902448,-0.60894185,-0.104315475,0.13592473,-0.6667129
-0.18561235,-1.0134585,-0.858511,-1.0159799,-0.45978028,-0.5966419,-0.09343733,-0.68492675,-0.75493944
0.6447883,-1.2687014,-1.2327682,-0.8364203,-0.18760185,-0.8165231,-0.36978424,-1.1853434,-0.2675744
-0.119781874,-0.98363876,-0.6510045,-0.71639246,0.24336474,-0.65430236,-0.43476704,0.18084303,-0.7364609
-0.718113,-0.9541693,-0.772233,-0.9353269,0.10110233,-0.57766557,-0.1264781,0.035087742,-0.7070838
-0.27026922,-0.53263235,-0.437281,-0.73219806,0.018483981,-0.70853287,0.1686369,-0.67701036,-0.6425505
0.3440768,-0.99959105,-0.9835081,-0.98461354,-0.34573966,-0.7159303,-0.71640986,-0.8246736,-0.78660256
0.09545002,-0.9486114,-0.7222193,-0.42983332,0.38940752,-0.7905438,-0.08428973,-0.4113002,-0.5938326
-0.19596025,-0.90797454,-0.9125025,-0.69500893,0.23771526,-0.7532993,-0.40140986,-0.3268455,-0.9058826
-0.43538395,-0.28607923,-0.17562228,-0.6451938,0.082461536,-0.6953141,0.3058828,-0.51090586,-0.7293386
-0.31333795,-0.86773694,-1.0141499,-0.73346794,0.32409233,-0.81026864,-0.39133987,-0.2641072,-0.99630463
-0.12228628,-1.0050007,-0.9481248,-0.97118974,-0.5084281,-0.57600945,-0.077232644,-0.8683367,-0.7095512
0.6452844,-1.225538,-1.2106692,-1.0109041,-0.46082598,-0.72588456,-0.4624039,-0.89655125,-0.20970652
-0.8847681,-0.98268706,-0.9912732,-0.8758954,0.08298975,-0.5344284,0.031902973,0.06506913,-0.6193742
-0.9799999,-0.98623216,-1.0840769,-0.93110734,0.13249739,-0.5292342,0.06478728,0.17744747,-0.64518607
