Carbon Finance Index,"Agriculture, forestry, and fishing, value added USD",Trade in USD,Fossil fuel subsidies in USD,Carbon intensity of energy production (Kg/KWh),Imported or exported CO₂ emissions per capita,Consumption-based carbon intensity (Kg/$),Annual GDP Growth,Fossil fuel consumption per capita (TWh)
-0.6371939,-0.1884193,-0.594419,-0.8372263,1.0039694,-0.81384116,-0.06606586,0.09682622,-0.97567326
-0.39536646,-0.68817407,-0.75218976,-0.85286206,0.5022734,-0.71905607,-0.40176368,0.34782675,-0.8358036
-0.1889998,-0.95611537,-0.80036664,-0.97170013,-0.43762577,-0.54320073,-0.086474344,-0.66008097,-0.7178695
0.9564835,-0.9929502,-0.8207334,-0.65860516,0.7356174,-1.0563573,0.044038627,-1.037328,-0.3173461
0.47934398,-0.9884275,-0.93148977,-0.96435493,-0.18010323,-0.6782457,-0.6792135,-0.6289284,-0.832597
0.99004716,-1.0443922,-0.87762856,-0.9682799,-0.1650634,-0.5034947,-0.6067668,-0.5531355,-0.77758956
-0.4478924,-0.8435298,-0.78904307,0.21900176,0.2329676,-0.770927,0.33925635,-0.3568578,-0.5787571
0.1539414,-0.9679277,-1.0024302,-0.954351,0.09096533,-0.72102505,-0.7197197,-0.7769972,-0.8855387
0.16748488,-1.0220023,-1.0425358,-1.0026096,0.093239136,-0.7550733,-0.7684196,-0.9085591,-0.8862628
-0.009556107,-1.0422115,-0.97883695,-0.9387776,-0.48131692,-0.6000388,-0.124480054,-0.90384334,-0.58017075
-0.0843065,-0.94266206,-1.006995,-0.7774455,0.24715234,-0.7522293,-0.5334905,-0.47662202,-0.936889
0.908111,-1.0006043,-0.93100655,-1.0012403,-0.7196136,-0.72092354,-0.82511276,-0.71718395,-0.44762453
-0.87617415,-0.9777207,-0.96383464,-0.95742434,0.11293419,-0.56872433,-0.002502721,0.15324053,-0.64618194
0.5877239,-0.9979943,-0.96306825,-1.007039,-0.45616585,-0.7472089,-0.9309953,-0.7223957,-0.7646214
-0.46991092,-0.95582795,-0.43817157,-0.95353717,0.044226162,-0.5874919,-0.26615676,-0.0874865,-0.7531232
-0.6125739,-0.96100277,-0.9149989,-0.87908226,0.09902687,-0.59606004,-0.07170887,-0.09592768,-0.7185464
-0.07234713,-0.93461716,-0.6920435,-0.6417668,0.17633343,-0.6724517,-0.34946632,-0.2578732,-0.77364945
-0.7428285,-1.0026754,-0.92597073,-0.99846965,0.03259781,-0.5928627,-0.064061254,0.038739808,-0.7137518
-0.32363263,-0.81101316,-0.7118641,-0.75638306,-0.12739936,-0.57483953,0.038636286,-0.6016818,-0.67719626
0.9294459,-1.0182937,-0.8570367,-0.62779206,0.729653,-1.029858,-0.032337125,-1.0646895,-0.2997547
-1.0941498,-1.0033857,-0.92676276,-0.942788,0.18776326,-0.6604449,0.047859047,0.1264101,-0.77534217
0.771096,-0.9754566,-0.885625,-0.9640923,-0.88179106,-0.7452608,-0.97380275,-0.674923,-0.6476773
0.02141995,-0.95854414,-0.9296465,-0.9201445,0.15193063,-0.7009847,-0.6236832,-0.6748316,-0.8466721
0.9629378,-1.0136222,-1.0315692,-0.9868109,-0.37108272,-0.7170539,-0.44630462,-0.6431785,0.012760822
0.9702922,-1.0437168,-1.0484263,-1.0449343,-0.43382323,-0.70751756,-0.48384166,-0.6602916,0.018256444
-0.19263008,-1.0548369,-0.7327316,-0.9321078,-0.4521901,-0.6069025,-0.11213739,-0.80911106,-0.6521927
-0.8485756,-0.9605305,-0.9272253,-0.95613986,0.10253471,-0.55777943,-0.004046839,0.13062608,-0.6452205
-0.97883606,-0.98993564,-1.0210884,-0.95044667,0.1666687,-0.54644006,0.044695567,0.21605083,-0.6536548
-0.24623707,-0.8859694,-1.0274858,-0.7485023,0.30943018,-0.8108854,-0.46375385,-0.37218884,-1.015633
-0.14753988,-0.93203616,-0.663869,-0.54593474,0.19441286,-0.6493465,-0.25296798,-0.23254395,-0.76577777
-0.5048623,-0.9750358,-0.49452806,-1.003478,0.012529559,-0.59532356,-0.27983737,-0.08735519,-0.78617793
0.97807044,-1.0138721,-0.8729712,-0.97269213,-0.19844078,-0.51140815,-0.5984425,-0.5667977,-0.7685308
1.0092157,-1.0411267,-0.8296124,-0.63106626,0.86288136,-1.1369784,0.06893353,-1.1276053,-0.31958497
0.7283443,-0.96834487,-0.87530065,-0.9598207,-0.85257447,-0.70488787,-0.8629401,-0.75209284,-0.64094937
-0.09011736,-0.9252969,-1.0339725,-0.90985835,0.26915553,-0.7714863,-0.6248129,-0.59516996,-0.96612597
-0.79963356,-0.9425542,-0.928796,-0.9668619,0.109625414,-0.58334476,-0.024622094,0.11020733,-0.67646956
-0.10840502,-0.9298599,-0.6682146,-0.57470065,0.19896431,-0.6614735,-0.28147656,-0.23989531,-0.7545048
-0.24771184,-0.8970406,-0.8948627,-0.65753216,0.27253646,-0.75948393,-0.35696417,-0.2663393,-0.92053384
-0.22484335,-0.8903927,-0.86909556,-0.6586125,0.26045382,-0.7416956,-0.34864822,-0.2890926,-0.87712306
0.8397185,-0.9936974,-0.92855424,-0.9870433,-0.85093343,-0.72591114,-0.9189122,-0.71781224,-0.57444227
0.99822605,-1.002092,-1.0127275,-0.9658417,-0.18209852,-0.78173417,-0.39753175,-0.7020586,-0.017791267
-0.5238033,-0.9701242,-0.36269107,-1.0565897,0.012205439,-0.5788412,-0.29077983,0.027861036,-0.78773993
-0.021769457,-0.9239498,-0.8695182,-0.7796104,0.18271564,-0.6768527,-0.46363622,-0.49072856,-0.82383376
