Carbon Finance Index,"Agriculture, forestry, and fishing, value added USD",Trade in USD,Fossil fuel subsidies in USD,Carbon intensity of energy production (Kg/KWh),Imported or exported CO₂ emissions per capita,Consumption-based carbon intensity (Kg/$),Annual GDP Growth,Fossil fuel consumption per capita (TWh)
0.8511846,-0.96704715,-0.8740871,-0.9851043,-0.93809336,-0.7407958,-1.0039368,-0.716227,-0.6175194
0.9818965,-1.0075917,-0.95700014,-0.99776965,-0.49693012,-0.667036,-0.6508809,-0.5983483,-0.29389682
0.517153,-0.9755369,-0.9457118,-0.97379345,-0.06583083,-0.637791,-0.69983083,-0.74877185,-0.84148735
-0.4649931,-0.8164343,-0.99527776,-0.7040629,0.44091666,-0.84214807,-0.36881584,-0.21707991,-1.0158734
-0.49416268,-0.96674687,-0.81134415,-0.93871415,0.20987171,-0.6013019,-0.32822073,0.4355562,-0.6553761
-0.5412469,-0.9763553,-0.44881302,-1.0868378,0.026512623,-0.57683593,-0.2874406,0.032940216,-0.8266242
-0.4914478,-0.92868966,-0.33954087,-1.0368903,0.007836178,-0.5516744,-0.30222952,0.014827095,-0.75763184
-1.0150386,-1.0047333,-0.93294907,-1.0104201,0.13808252,-0.5348416,0.0577028,0.3033822,-0.64951855
-0.6253862,1.2237791,1.1912767,-0.025257457,0.9855411,-1.1111395,1.135955,0.19892815,-0.7389165
-0.35077354,-0.20819952,-0.16046858,-0.6208206,0.10066983,-0.72670555,0.2655233,-0.48160288,-0.7164841
1.0069433,-1.0214069,-1.0008645,-0.9858603,-0.3706302,-0.71080357,-0.46513498,-0.64139706,0.045329366
0.7632172,-0.9742671,-0.8818215,-0.9061317,-0.03302999,-0.49585992,-0.518927,-0.4805039,-0.7982962
-0.17698777,-0.929232,-0.50705844,-0.70295805,0.15328622,-0.6138938,-0.26837206,-0.11283702,-0.6971537
-0.3937867,-0.97556293,-0.5808816,-0.9226647,0.016072892,-0.59603655,-0.26243198,-0.21431243,-0.7662389
-0.14224747,-0.8985256,-0.6054408,-0.51480716,0.21053411,-0.63159025,-0.19287379,-0.16844204,-0.7079264
-0.30615923,-0.962044,-0.59782505,-0.9717706,-0.19384702,-0.5515452,-0.19402727,-0.3163469,-0.7244963
-0.13914478,-0.931673,-0.6378913,-0.5326436,0.22873066,-0.65656805,-0.24503924,-0.22024786,-0.7567533
0.9336366,-1.0111775,-0.80120385,-0.55835664,0.89021283,-1.1215422,0.10957013,-1.1393527,-0.27593735
-0.2827167,-0.9667076,-0.511037,-0.8724464,0.09116505,-0.6267107,-0.33070856,-0.14834258,-0.77421737
0.091568425,-0.96447194,-0.9804493,-0.97990483,0.15078516,-0.7193642,-0.70389104,-0.78546256,-0.89040637
-0.39489016,-0.87687576,-1.0190599,-0.6862503,0.3590461,-0.82855034,-0.394277,-0.26857233,-1.036388
-0.14373028,-0.9137574,-0.5203576,-0.64971155,0.14112139,-0.611575,-0.2394443,-0.13080442,-0.70467865
-0.86920226,-0.95949906,-0.89295256,-0.96198666,0.11665501,-0.5390411,-0.038303968,0.1369785,-0.64554775
-0.91461235,-0.9805035,-1.0789657,-0.91859144,0.11211757,-0.53481305,0.042628326,0.093078054,-0.6485515
-0.09282731,-0.9728124,-0.95383525,-0.9644479,-0.41112876,-0.57544464,-0.13935725,-0.80782676,-0.74010277
0.0795959,-0.9772832,-1.0214057,-0.9279724,0.18667923,-0.7232259,-0.68323153,-0.726535,-0.93165994
-0.4784588,-0.925502,-0.28987584,-1.0357329,0.018728368,-0.55470926,-0.28291988,0.018903233,-0.77432907
0.68928766,-0.8999538,-0.7660334,-0.4245893,0.68331033,-0.95632714,0.13120602,-0.8489056,-0.36648628
0.18744111,-1.036877,-1.0890706,-1.0379559,0.083703935,-0.7747043,-0.819637,-0.9215191,-0.9308156
-0.34217814,-0.8550209,-1.0479105,-0.721808,0.33756787,-0.8130671,-0.39138925,-0.259675,-1.0089272
-0.93030125,-0.9958981,-0.9754146,-0.9589559,0.12536281,-0.54268265,0.016248692,0.18474215,-0.64268947
0.8398875,-1.2327877,-1.2155098,-1.1175367,-0.52545595,-0.70713174,-0.59584,-0.8009161,-0.11563107
-0.13140091,-0.92500186,-0.58359313,-0.59593344,0.15443808,-0.64174825,-0.24293669,-0.17015788,-0.7201922
0.4930534,-0.97274244,-0.94301474,-0.9462178,-0.46712512,-0.7287738,-0.81192994,-0.73622966,-0.73822945
0.8997845,-0.96554506,-0.8718319,-0.8624286,-0.055398196,-0.6636809,-0.41749424,-0.6232042,-0.4371608
0.9482794,-1.042524,-0.87035763,-0.97920924,-0.14577262,-0.5004448,-0.5916438,-0.5315976,-0.796238
0.9878401,-0.98028934,-0.9108733,-0.9060845,-0.08293505,-0.7367372,-0.37495857,-0.66627115,-0.2041745
-0.23989329,-0.878947,-0.8928275,-0.65394384,0.28849202,-0.7529868,-0.35958076,-0.26866832,-0.91126895
-0.31748018,-0.95422256,-0.65254015,-0.9632739,0.3469677,-0.6407563,-0.60621595,0.92870545,-0.6575631
-0.054269634,-1.0140346,-0.96557295,-0.972565,-0.6003837,-0.5731741,-0.14490439,-0.9290975,-0.6612763
-0.25544193,-0.9216385,-1.0245926,-0.7510182,0.3242125,-0.8024667,-0.46067485,-0.3752697,-0.99830705
-0.48593688,0.6293536,0.6484318,-0.29018834,0.7078595,-0.9105889,0.73076403,-0.06544189,-0.74831367
0.068903126,-0.9829364,-0.75442195,-0.510047,0.3024755,-0.75368756,-0.24647494,-0.425473,-0.71772003
-0.019986592,-0.98201513,-1.037642,-0.96368414,0.22963467,-0.7861138,-0.68922746,-0.7405458,-0.92829597
-0.20090136,-0.976475,-1.038847,-0.6882586,0.18956713,-0.7553037,-0.43471313,-0.36935714,-0.9103569
-0.3062872,-0.9007245,-1.0553148,-0.75479573,0.33024597,-0.8171492,-0.4532268,-0.33671373,-1.0210961
-0.15374157,-0.9388634,-0.7541366,-0.4277098,0.2720679,-0.7500668,-0.2006691,-0.25810656,-0.7516848
-0.06212657,-0.906386,-0.5980855,-0.47203228,0.19244927,-0.63721186,-0.1966597,-0.19313914,-0.69421864
-0.98641324,-0.99700433,-0.9578172,-0.97066444,0.13951316,-0.5309456,0.041090164,0.21585509,-0.6259594
-0.035636686,-0.9465518,-1.0381157,-0.9272756,0.22565554,-0.78225344,-0.66017807,-0.692274,-0.9243468
-0.18192664,-0.9432322,-0.7810134,-0.95497286,-0.35724783,-0.55977035,-0.14546505,-0.5822094,-0.7225107
-0.15881085,-0.9551634,-0.7829288,-0.98706645,-0.12629952,-0.65909797,-0.35215518,-0.52377367,-0.79502785
-0.18471459,-0.9067618,-0.86116564,-0.664518,0.24934413,-0.7385521,-0.3776847,-0.29756942,-0.88486594
-0.40700212,-0.9315889,-0.3965042,-1.0364088,-0.05565291,-0.56867653,-0.24004856,-0.10561588,-0.7692284
-0.9323176,-1.0255616,-1.0347451,-0.9581442,0.06712589,-0.5635812,0.035114262,0.13714507,-0.66719854
0.97013336,-0.9776725,-0.8747879,-0.79026073,0.32173347,-0.8608143,-0.20233886,-0.855537,-0.29924566
0.9721863,-1.0603688,-1.0106933,-1.0353259,-0.45895064,-0.7191729,-0.4966933,-0.6826773,-0.018559467
0.8942858,-1.0050033,-0.93778855,-0.878431,0.032297745,-0.7938662,-0.26214197,-0.8162405,-0.059132483
-0.35746774,-0.8578058,-0.99850607,-0.68975973,0.34849155,-0.81455827,-0.37370172,-0.268775,-1.0028933
-0.18007353,-0.93701446,-0.9993912,-0.73503774,0.21645308,-0.7513585,-0.44913068,-0.3560763,-0.9275836
-0.19421896,-0.9264802,-0.97788954,-0.6694799,0.23548943,-0.75752264,-0.41055593,-0.32507142,-0.9333327
-0.07863941,-0.94406736,-0.9159647,-0.9579531,-0.5435154,-0.5531221,-0.069953546,-0.83252704,-0.72436816
-0.14711502,-0.9305093,-0.6167384,-0.5499232,0.23034038,-0.6535936,-0.23889776,-0.1765444,-0.74585754
0.53890795,-1.0381188,-1.0074997,-1.0003293,-0.43983835,-0.6332445,-0.3549808,-0.69014305,-0.22627279
0.4730741,-1.2136067,-1.1512676,-1.0761313,-0.45576626,-0.6066765,-0.35365856,-0.9231892,-0.24608687
-0.6012926,-0.92902255,-0.48914748,-1.0107635,0.070481986,-0.57362175,-0.21996397,0.026885323,-0.7541249
-0.7792119,-0.9731835,-0.95972914,-0.9642574,0.08155559,-0.5634318,-0.061731752,0.037399597,-0.6803613
-0.34417698,-1.0139925,-0.63536024,-1.0206201,0.35336733,-0.6485712,-0.6900179,1.1879951,-0.65842205
-0.26961687,-0.8749749,-0.84367466,-0.62223524,0.29612583,-0.7275203,-0.33370182,-0.21365088,-0.9033441
-0.9779074,-0.91693324,-0.7578032,-0.8520716,-0.13448521,-0.22968008,0.28927022,0.2226052,-0.29045427
