Carbon Finance Index,"Agriculture, forestry, and fishing, value added USD",Trade in USD,Fossil fuel subsidies in USD,Carbon intensity of energy production (Kg/KWh),Imported or exported CO₂ emissions per capita,Consumption-based carbon intensity (Kg/$),Annual GDP Growth,Fossil fuel consumption per capita (TWh)
0.9565495,-1.0082569,-0.91647786,-0.77199614,0.3677892,-0.9165865,-0.17550085,-0.90750146,-0.22515401
0.17764544,-1.0265585,-0.9654596,-1.0243018,-0.65999264,-0.6080924,-0.380912,-0.86200935,-0.6419485
-0.3353273,-0.94808626,-0.44720232,-0.9376844,0.058530483,-0.5993697,-0.31982312,-0.09003466,-0.75500625
0.9280133,-1.0127571,-0.86039853,-0.9810353,-0.124050155,-0.442469,-0.59920913,-0.4442661,-0.7785049
-0.057652168,-1.0166277,-0.9752805,-0.98918116,-0.554844,-0.59405684,-0.1172231,-0.8788915,-0.6705444
-0.7466174,-0.94974124,-0.721729,-0.9691253,0.08740412,-0.55925006,-0.13444722,0.06843115,-0.70533985
-0.26106834,-0.8795488,-0.88876253,-0.6418292,0.28008312,-0.75013775,-0.35195726,-0.26227644,-0.9125209
-0.6355044,-0.6626731,-0.8179758,-0.86449814,0.47262377,-0.71676874,-0.18020304,0.098043986,-0.8308444
0.9462966,-0.9980294,-0.915172,-0.9726594,-0.1987786,-0.6087066,-0.50305855,-0.58633995,-0.44116122
0.5494195,-0.96837735,-0.91442764,-0.9559077,-0.62504196,-0.73175853,-0.8482635,-0.71773344,-0.6901122
-0.24180955,-0.9405311,-0.72613543,-0.75895256,0.219678,-0.61845624,-0.3852952,0.29404828,-0.6865852
0.9546759,-0.9769405,-0.8299271,-0.8491866,0.23351106,-0.7264037,-0.3547187,-0.7164191,-0.65051067
0.5849371,-1.0104879,-0.7859346,-0.74835026,0.30518228,-0.7603615,-0.3090911,-0.6593028,-0.6217726
0.9488749,-1.0066419,-1.0086887,-1.024136,-0.385341,-0.71948856,-0.4986385,-0.62824816,-0.06813243
0.8243352,-1.0402123,-0.90393424,-0.99020714,-0.93468094,-0.7871706,-1.0581563,-0.6865835,-0.5933207
0.9646252,-1.0212775,-0.99130046,-1.0167562,-0.35880035,-0.7324465,-0.50580513,-0.584177,-0.006166432
0.82560533,-0.99573356,-0.878448,-1.0123465,-0.9228636,-0.767037,-1.0173267,-0.69688666,-0.657422
-0.10200127,-0.9781256,-0.95757556,-0.96493477,-0.49677134,-0.57424027,-0.10689512,-0.84119815,-0.7160113
-0.069927655,-0.9064188,-1.0139503,-0.858586,0.24095467,-0.74259204,-0.5946387,-0.5999141,-0.9301512
0.7018472,-1.0358192,-0.93251187,-1.0689132,-0.93434286,-0.7183555,-0.997511,-0.69069815,-0.6413589
