Carbon Finance Index,"Agriculture, forestry, and fishing, value added USD",Trade in USD,Fossil fuel subsidies in USD,Carbon intensity of energy production (Kg/KWh),Imported or exported CO₂ emissions per capita,Consumption-based carbon intensity (Kg/$),Annual GDP Growth,Fossil fuel consumption per capita (TWh)
0.60541016,-0.93160224,-0.754187,-0.6514185,0.5661872,-0.8617596,-0.046041112,-0.75688493,-0.46683335
-0.055517428,-0.92738235,-0.8487776,-0.74996185,0.20061244,-0.70372206,-0.46932817,-0.44099656,-0.8382451
-0.09636923,-0.9944982,-0.9504323,-0.97302985,-0.4326526,-0.5787013,-0.12226954,-0.84117633,-0.71830845
-0.30192336,-0.8880383,-1.0271605,-0.71859735,0.32091224,-0.81501806,-0.4383523,-0.28765646,-1.0072824
0.9928434,-1.0402153,-1.0257913,-1.0070068,-0.39460266,-0.71944034,-0.46638307,-0.62202466,0.054405663
-0.54631656,-0.9643285,-0.8507506,-0.83074117,0.16010953,-0.60152143,-0.17987368,0.08997359,-0.67761105
-0.8705381,-0.98794127,-0.96245235,-0.96887213,0.19286604,-0.56477815,-0.047995415,0.23259103,-0.66794264
-0.2568351,-0.9511571,-0.560996,-0.7121608,0.15608443,-0.6361683,-0.25640005,-0.14920354,-0.73652947
-0.44017074,-0.450976,-0.36671263,-0.6853808,-0.026338741,-0.6644934,0.25330305,-0.6570259,-0.69847834
0.991697,-1.0365195,-1.0423636,-1.0062771,-0.37483406,-0.7353913,-0.47241962,-0.63243574,0.018990371
-0.13025907,-0.9345413,-0.6605264,-0.6350817,0.21083516,-0.6379247,-0.32938376,0.02434019,-0.7205667
-0.47404602,-0.93285847,-0.32723835,-1.0600805,-0.025705308,-0.55772406,-0.30298525,0.013008155,-0.78000957
0.002074637,-0.94110006,-0.84328234,-0.80116194,0.16443093,-0.67507243,-0.49607784,-0.49968353,-0.81074095
-1.0754747,-1.0279862,-1.0012596,-0.921482,-0.037846938,-0.33062512,0.27911502,0.2554405,-0.39377242
1.0092156,-1.0091,-0.8238567,-0.6364131,0.78599995,-1.087841,0.034901265,-1.0542551,-0.2878674
0.9645126,-0.9885455,-0.9412751,-0.9302157,-0.10854074,-0.75596434,-0.3515414,-0.70019567,-0.086898655
-0.2344257,-0.9028803,-0.75799286,-0.58272237,0.281887,-0.70824224,-0.28687787,-0.19057664,-0.841754
-0.9291898,-0.94461024,-0.9386813,-0.94758826,0.1662793,-0.54627657,0.000872575,0.18606651,-0.65368295
-0.09871381,-1.0024184,-0.9682101,-0.9926967,-0.54034084,-0.5972982,-0.07961042,-0.87762195,-0.67291284
-0.103783704,-0.98215395,-0.8713975,-0.92030615,-0.05245342,-0.6564422,-0.41793036,-0.67092097,-0.8373295
-0.6450999,-0.98115754,-0.5686536,-1.0616645,0.04916679,-0.55047154,-0.20793377,0.05148498,-0.71498615
0.95920134,-0.978893,-0.85531217,-0.6897691,0.5288912,-0.96212167,-0.04284101,-0.98848027,-0.2489128
-0.3064261,-0.9645268,-0.669724,-0.9615119,-0.19765894,-0.56728107,-0.20624442,-0.42516676,-0.75359225
1.0003961,-1.0487418,-1.0126932,-1.0018014,-0.391227,-0.70252234,-0.504126,-0.68773574,-0.008643296
-1.0389159,-1.0197285,-1.0955949,-0.95189875,0.10279898,-0.51173496,0.11387269,0.17823586,-0.6571036
-0.5806013,-0.3232355,-0.69736016,-0.8323426,0.8728758,-0.8223352,-0.12815644,0.006864347,-0.99501824
-0.56161314,-0.38865924,-0.7129479,-0.8196802,0.7892867,-0.81575286,-0.14929791,-0.017816111,-0.9783871
1.0138371,-1.0952835,-1.0493684,-1.008669,-0.42120248,-0.72164416,-0.49171114,-0.6765042,0.068651885
0.29874805,-0.99570525,-0.9926342,-0.9865684,-0.6104723,-0.6296764,-0.44416916,-0.79420257,-0.68889165
-0.15415093,-0.93128383,-0.590768,-0.55819416,0.19676434,-0.6439478,-0.22113396,-0.12671041,-0.7066505
-0.24428323,-1.0080538,-0.7280691,-1.0362967,-0.37988645,-0.5874992,-0.12719385,-0.5202959,-0.72167206
0.13056281,-0.9594794,-1.0061592,-0.98113865,0.05218896,-0.71580476,-0.6641376,-0.83731025,-0.8599073
0.002546586,-0.9762064,-1.0857314,-0.99469984,0.2558326,-0.8019217,-0.7304096,-0.81565034,-0.9806503
-0.398438,-0.8271457,-1.0025917,-0.69973785,0.3894766,-0.81919,-0.35821894,-0.23115364,-1.0190104
0.9598087,-0.9873833,-0.8743149,-0.82815295,0.26868442,-0.8028886,-0.2729584,-0.81581557,-0.4043745
-0.09550669,-0.9821303,-0.9672102,-0.94589883,-0.50044423,-0.5490457,-0.135581,-0.8663891,-0.6537715
-0.19565621,-0.94927007,-0.601366,-0.60337055,0.16562295,-0.64829725,-0.22360446,-0.14760667,-0.72147334
-0.30011246,-0.90677524,-0.41298872,-0.889611,0.07536629,-0.58038795,-0.26745197,-0.093393944,-0.74671274
0.6027764,-0.9718882,-0.8815447,-0.92892665,0.024931774,-0.55696434,-0.5368743,-0.49698693,-0.83737785
0.45361882,-0.9856136,-0.9579145,-0.9582177,-0.40656668,-0.7495765,-0.8798806,-0.7758524,-0.76652545
-0.100556515,-0.9197184,-0.6470691,-0.5765329,0.16830398,-0.6531655,-0.25031862,-0.1931138,-0.73030984
-0.03661795,-0.943777,-0.7535296,-0.6826975,0.16275947,-0.64626426,-0.38572758,-0.3491338,-0.781026
-0.19949502,-0.8963784,-0.88826835,-0.6880231,0.25219142,-0.7472614,-0.3849373,-0.30324206,-0.90511614
