Carbon Finance Index,"Agriculture, forestry, and fishing, value added USD",Trade in USD,Fossil fuel subsidies in USD,Carbon intensity of energy production (Kg/KWh),Imported or exported CO₂ emissions per capita,Consumption-based carbon intensity (Kg/$),Annual GDP Growth,Fossil fuel consumption per capita (TWh)
-0.16470927,-0.94669116,-0.8253776,-0.9458527,-0.40584946,-0.5580282,-0.12907854,-0.69488525,-0.7270578
0.82567763,-1.0045981,-0.90430343,-1.0256047,-0.9771258,-0.78085697,-1.0337073,-0.73820835,-0.63661695
-0.20897537,-0.9205071,-0.68531424,-0.631007,0.1903884,-0.6278731,-0.24814425,-0.044533126,-0.7157565
-0.5869938,-0.30499572,-0.67221254,-0.85042894,0.89665174,-0.83965623,-0.15584548,0.0566834,-0.98095113
0.868005,-0.94830316,-0.8505477,-0.88318914,0.011736974,-0.55129963,-0.51570845,-0.5442453,-0.7925638
0.96579075,-0.9111349,-0.7855158,-0.5903807,0.73665243,-1.0049965,0.07418804,-1.0313703,-0.28600547
-0.19441083,-1.0189006,-0.89579093,-1.0318091,-0.5176492,-0.5782285,-0.111395076,-0.77481085,-0.79001254
-0.108595096,-1.0534476,-1.0066625,-0.9841141,-0.43336636,-0.5819491,-0.08362444,-0.89679897,-0.53870344
1.0013328,-0.9644813,-0.9005235,-0.83070844,0.12630895,-0.82766354,-0.22046241,-0.79663557,-0.12723118
-0.85974437,-0.9508705,-0.9194466,-0.9686979,0.13120094,-0.5625328,-0.02077679,0.15995991,-0.6662594
-0.120745026,-0.91847116,-0.9638381,-0.7361006,0.22506727,-0.75287986,-0.4501539,-0.36320773,-0.93664825
-0.48260835,-0.62333953,-0.8856994,-0.71778387,0.5792386,-0.82360923,-0.2494926,-0.13721234,-1.0089182
-0.3796099,-0.9424652,-0.6313344,-0.97455674,0.3671692,-0.60860175,-0.58184415,1.0002836,-0.6439508
-0.4572683,0.16170265,0.23482978,-0.43439204,0.34321648,-0.8298318,0.4399079,-0.33277872,-0.74197245
-0.65192056,-0.9447541,-0.6741858,-1.035188,0.061314248,-0.5718129,-0.1511754,0.06016718,-0.7215956
0.95696044,-1.01695,-0.8798151,-0.96901256,-0.11701168,-0.5390899,-0.60031116,-0.5623426,-0.7746587
-0.4991339,-0.596681,-0.85623586,-0.78382134,0.6197503,-0.8122936,-0.28769094,-0.056768946,-0.98609465
-0.544181,-0.94607544,-0.38276622,-1.0492436,0.026119187,-0.5605736,-0.2744653,0.013751157,-0.7782103
0.90116477,-1.0065956,-1.0363756,-1.012851,-0.3942513,-0.68652254,-0.45000747,-0.6351949,-0.009586241
-0.061885826,-0.98661673,-0.9735848,-0.98187286,-0.4878177,-0.5754031,-0.105031,-0.8675723,-0.69967264
