Carbon Finance Index,"Agriculture, forestry, and fishing, value added USD",Trade in USD,Fossil fuel subsidies in USD,Carbon intensity of energy production (Kg/KWh),Imported or exported CO₂ emissions per capita,Consumption-based carbon intensity (Kg/$),Annual GDP Growth,Fossil fuel consumption per capita (TWh)
-0.54971826,-0.94287777,-0.59063685,-0.93904704,0.060114607,-0.5753141,-0.20758006,-0.06543282,-0.7394525
-0.107541166,-0.9343017,-0.6739685,-0.5939703,0.20175676,-0.66956896,-0.30486172,-0.23022151,-0.75964624
0.28907043,-1.0431069,-0.9897786,-1.0501637,-0.70571774,-0.6373073,-0.51374054,-0.846542,-0.659499
-0.01944875,-0.9305966,-0.8534108,-0.8195639,0.1943231,-0.69593054,-0.5179959,-0.52200884,-0.83668685
-0.5454187,-0.41666585,-0.75390255,-0.81107956,0.7760272,-0.8207622,-0.17073132,-0.050797816,-1.0011736
0.03692308,-0.9893182,-0.9643234,-0.96245366,-0.5551271,-0.5880529,-0.20874996,-0.878288,-0.6751151
-0.9739716,-0.9958515,-0.9663373,-0.9533531,0.10403305,-0.48666888,0.0677792,0.20343867,-0.5854666
-0.123938106,-0.98107344,-0.9480838,-0.9604884,-0.4995901,-0.5724203,-0.048153173,-0.8573409,-0.7201983
-0.8335662,-0.98442316,-0.965449,-1.0068752,0.0857742,-0.58223635,-0.026638936,0.11799193,-0.70497334
-0.11778184,-1.0121121,-0.9452283,-0.95566875,-0.5690976,-0.5757023,-0.08942123,-0.87344867,-0.6861728
0.17741099,-1.0209157,-1.0577784,-1.0130447,0.14016652,-0.7688045,-0.77841663,-0.9517185,-0.92165715
-0.39673907,-0.8036084,-0.6095574,-0.9346463,0.44326812,-0.59962946,-0.5294064,0.91426617,-0.6534506
-0.5458472,-0.94429994,-0.5216284,-1.050986,0.03254759,-0.5794994,-0.22729184,0.030737408,-0.776125
-0.35342383,-0.926155,-0.42802638,-0.896278,0.063609615,-0.58003795,-0.2827876,-0.0811761,-0.74120086
0.9044635,-1.0200273,-0.9637102,-1.0204937,-0.4389211,-0.6600153,-0.585157,-0.5730435,-0.19207603
0.8483267,-1.0220357,-0.9893554,-1.0168456,-0.45466954,-0.6768969,-0.4782062,-0.6385642,-0.08202058
-0.19345084,-0.9225934,-0.9872558,-0.68741316,0.25007486,-0.7684825,-0.4230592,-0.3164942,-0.94919014
0.8514305,-0.99469864,-0.8776836,-0.9792393,-0.18992247,-0.551312,-0.6132965,-0.6074149,-0.80425805
-0.02090127,-1.0000534,-0.94883585,-0.9654589,-0.41652918,-0.61038274,-0.25590652,-0.83259106,-0.7247125
-0.1305683,-0.9930928,-0.97995305,-1.0008224,-0.508836,-0.5563238,-0.034426462,-0.8687603,-0.6735963
0.87548816,-1.0134264,-0.91473866,-1.0183508,-0.85453176,-0.7607661,-0.9727928,-0.7217237,-0.57544136
0.84800696,-0.99522257,-0.8980211,-1.0001312,-0.99890906,-0.75382525,-1.0289749,-0.6959357,-0.61944836
0.8836035,-0.9764911,-0.8600453,-0.87326026,0.08784531,-0.60820246,-0.48846468,-0.60857135,-0.77102137
0.90941995,-1.003007,-0.9059045,-1.017489,-1.0089216,-0.78509,-1.0911628,-0.74259835,-0.59788084
0.8176677,-0.9529875,-0.87635577,-0.9941622,-0.9341815,-0.71565944,-1.0049043,-0.6643917,-0.6161092
0.98379534,-1.0058774,-0.8776297,-0.97802806,-0.24843578,-0.51454735,-0.6257267,-0.56098384,-0.75418794
0.11513736,-1.0426823,-0.9945618,-1.0054251,-0.6919468,-0.5992976,-0.29251862,-0.94528323,-0.6736665
0.1397981,-1.0421749,-0.9657476,-1.0255692,-0.6486694,-0.60991126,-0.32750922,-0.8904173,-0.66061735
0.9063958,-0.9465388,-0.8152486,-0.72761756,0.4435144,-0.84227204,-0.14812006,-0.8623346,-0.45062676
0.77455246,-0.94825435,-0.8364787,-0.75043464,0.2627843,-0.8228811,-0.11832234,-0.7520183,-0.29380348
0.7156837,-0.9932461,-0.8967784,-0.9706515,-0.79369897,-0.75749123,-0.9590297,-0.6840357,-0.6635446
-0.2979255,-0.9390622,-0.76144445,-0.81341565,0.23826732,-0.6224965,-0.37847292,0.38970825,-0.6768266
-0.17546746,-0.9470496,-0.7902472,-0.9658383,-0.39273524,-0.55244213,-0.12173766,-0.61949974,-0.7216741
-0.89460635,1.3258787,1.3978884,-0.016020257,1.2710122,-1.1085806,1.2499689,0.16674843,-0.8275845
-0.048273258,-0.95251876,-0.78984356,-0.79701453,0.16416371,-0.6707627,-0.50480723,-0.46256283,-0.8118707
-0.94487417,-0.9820615,-1.0036794,-0.9581126,0.15915368,-0.547622,0.028891962,0.18877202,-0.6436436
0.15081084,-1.0390729,-1.0671396,-1.0251123,0.1149334,-0.7789957,-0.7902383,-0.9199186,-0.91763836
-0.20733613,-0.91960335,-0.6583579,-0.5966968,0.1979046,-0.6339642,-0.24472317,-0.08678977,-0.703592
0.13251734,-0.99352014,-1.0178093,-1.0110973,0.13121349,-0.72283894,-0.744613,-0.82619005,-0.90297866
-0.21853253,-0.9962588,-0.8436816,-0.999235,-0.44540167,-0.5881037,-0.10195391,-0.66988623,-0.74421644
-0.40020856,-0.9003011,-0.685835,-0.9436175,0.34423655,-0.616991,-0.4971494,0.75644094,-0.66115475
0.96754956,-1.0238168,-1.001982,-1.0110154,-0.35953212,-0.71439976,-0.44135088,-0.62953407,0.03810108
-0.12413317,-0.9215671,-0.62553144,-0.54513055,0.19132571,-0.6429199,-0.2446417,-0.14512047,-0.7176428
-0.10057082,-0.9815413,-0.95722437,-0.9502391,-0.5204173,-0.56614536,-0.064072505,-0.8801083,-0.7160102
