Carbon Finance Index,"Agriculture, forestry, and fishing, value added USD",Trade in USD,Fossil fuel subsidies in USD,Carbon intensity of energy production (Kg/KWh),Imported or exported CO₂ emissions per capita,Consumption-based carbon intensity (Kg/$),Annual GDP Growth,Fossil fuel consumption per capita (TWh)
0.030610148,-0.9983411,-1.0057013,-0.9555753,-0.3523621,-0.62742144,-0.29906335,-0.8865232,-0.77558696
0.82563627,-0.98956776,-0.8912047,-1.0137291,-0.9988374,-0.7914013,-1.0433899,-0.73097426,-0.63274103
0.91301054,-0.985062,-0.85630584,-0.70658547,0.532497,-0.9462626,-0.0662657,-0.98932296,-0.28097558
-0.75706756,-0.9608087,-0.92287225,-0.94705015,0.20639168,-0.580793,-0.12870696,0.23707175,-0.6551939
-0.40912053,-0.93766195,-0.41084093,-1.0156538,-0.007846244,-0.5812875,-0.26499087,-0.09585329,-0.74550503
0.960275,-1.0350512,-0.8757483,-0.96101123,-0.04999599,-0.53830606,-0.54051006,-0.6037397,-0.7091693
0.6206464,-0.9831656,-0.8475684,-0.8590868,0.06111084,-0.6050707,-0.4897533,-0.52021873,-0.81967646
-0.8700981,-0.9571951,-0.8932488,-0.96319133,0.13757993,-0.5607429,-0.062158626,0.15436375,-0.6643814
-0.2150327,-0.9139333,-0.7417285,-0.58207697,0.24134137,-0.70131356,-0.30343902,-0.19760886,-0.81476915
-0.62151206,-0.95312333,-0.74994946,-0.87209326,0.09049292,-0.5778475,-0.15931764,-0.03747078,-0.7257543
0.9822791,-0.99310637,-0.973801,-0.9534045,-0.14229237,-0.7656552,-0.33907503,-0.71350527,-0.026717927
-0.307331,-0.29835522,-0.070259005,-0.655827,0.042131618,-0.62464374,0.23444305,-0.40569603,-0.623765
0.91713023,-1.0341884,-0.8947828,-0.98487824,-0.09900217,-0.57709867,-0.5537058,-0.6294682,-0.61636865
0.93522006,-0.9557011,-0.82318234,-0.66114146,0.6348493,-0.9724737,0.010318447,-0.98924315,-0.31649446
0.9949981,-1.0379804,-1.0243404,-0.9861045,-0.33898622,-0.7112464,-0.46667966,-0.6762188,0.009342764
-0.3411892,-0.9633553,-0.68735427,-0.8387701,0.11523793,-0.6386477,-0.29056022,-0.26894343,-0.80070615
-0.02384549,-0.95544887,-0.92958,-0.93152034,0.031379864,-0.6717369,-0.52835286,-0.7254509,-0.8675804
-1.0059445,-0.9970382,-0.9439155,-0.97327113,0.14221059,-0.529955,0.07152529,0.28063935,-0.628992
0.034877874,-0.9514797,-0.94449055,-0.88475615,0.19166404,-0.7004191,-0.5848646,-0.6499116,-0.8740615
-0.12480082,-1.052869,-1.0250219,-0.9773002,-0.5276259,-0.6147949,-0.046814214,-0.93111897,-0.7286284
-0.099996455,-0.92442286,-0.6094481,-0.5166129,0.19595385,-0.648718,-0.23165183,-0.17193499,-0.70921606
-0.6275394,-1.0115632,-0.8303307,-1.0328451,0.24144022,-0.6099033,-0.35868558,0.63874376,-0.6540649
-0.17738912,-0.90280026,-0.8439727,-0.656932,0.25019014,-0.72762793,-0.38368884,-0.30625853,-0.87497956
-0.39613006,-0.96848196,-0.5522814,-0.9998165,-0.11988869,-0.5835305,-0.18766192,-0.2616072,-0.7588663
-0.15745345,-0.917269,-0.67934,-0.57865167,0.22204515,-0.67357165,-0.27350911,-0.22409225,-0.78566563
0.95935583,-1.0073422,-1.006504,-1.0087788,-0.33877987,-0.7394493,-0.4604883,-0.6224994,-0.011583667
0.9305842,-0.99185175,-0.81850237,-0.5820087,0.842446,-1.0735289,0.11421339,-1.1029872,-0.2916514
-0.91965383,-0.94389445,-0.7544117,-0.7194388,-0.15970337,-0.20559074,0.2999897,0.17609257,-0.25073984
0.9355253,-0.9769233,-0.8468363,-0.6498578,0.6305474,-1.0082104,0.002355544,-1.0190394,-0.28997687
-0.5807308,-0.94543844,-0.551928,-0.96265477,0.04814866,-0.5808382,-0.20375629,-0.026692875,-0.7328992
-0.5554603,-0.53674954,-0.8570786,-0.7031898,0.65988964,-0.84337306,-0.20525666,-0.08997794,-1.0065042
0.15259188,-1.0014042,-1.0389386,-1.0106776,0.13067809,-0.75663435,-0.76788473,-0.88790554,-0.8984724
-0.35894552,0.24659853,0.5652484,-0.4011247,0.42285538,-0.7831908,0.5241279,-0.17081717,-0.5553025
-0.04121252,-1.0456524,-0.94690883,-1.003012,-0.6105923,-0.6201478,-0.15394987,-0.95059806,-0.66211045
-0.92660236,-0.9268007,-0.95017296,-0.65163565,0.16348922,-0.5335912,0.22914626,-0.019955017,-0.6223854
-0.6700561,-0.9518466,-0.701941,-0.9117139,0.08099814,-0.5792578,-0.15974481,0.008672781,-0.7156413
1.0281496,-0.9815489,-0.7992481,-0.5942375,0.8363194,-1.0933757,0.09606938,-1.0954908,-0.29938266
0.9830847,-0.977443,-0.95087004,-0.87790287,0.013913944,-0.8022565,-0.2870433,-0.7726651,-0.055105742
0.85219836,-0.9831555,-0.8817266,-0.98998445,-0.9833457,-0.749741,-1.0428609,-0.69439614,-0.63627785
1.008416,-1.0389453,-0.9110755,-1.0075138,-0.35481107,-0.58732057,-0.7097343,-0.6342413,-0.73769844
0.8663143,-0.9932771,-0.8920344,-1.0121263,-0.95280117,-0.75708413,-1.0304952,-0.73131347,-0.6125788
-0.28620192,-1.0827701,-1.0297124,-0.99437994,-0.5234933,-0.69143754,-0.12198545,-1.0026551,-0.8324652
-0.59038156,-0.98862493,-0.45621628,-1.0753827,0.024668373,-0.57816917,-0.25397235,0.022536255,-0.7867276
-0.17279443,-0.9595806,-0.8163238,-0.95261216,-0.40852177,-0.5627068,-0.121690735,-0.6390743,-0.7288973
-0.071084104,-0.9239807,-0.77497125,-0.6899707,0.20244312,-0.6792756,-0.38507822,-0.3712686,-0.803818
0.8431047,-1.0401751,-0.90051806,-1.0153614,-1.0220169,-0.81705326,-1.0851495,-0.77175343,-0.6439843
-0.35181835,-0.9612158,-0.5343945,-1.0084764,-0.14720187,-0.5656398,-0.18204544,-0.24856973,-0.7625097
