Carbon Finance Index,"Agriculture, forestry, and fishing, value added USD",Trade in USD,Fossil fuel subsidies in USD,Carbon intensity of energy production (Kg/KWh),Imported or exported CO₂ emissions per capita,Consumption-based carbon intensity (Kg/$),Annual GDP Growth,Fossil fuel consumption per capita (TWh)
-0.6628105,-0.95286083,-0.89915806,-0.8594539,0.15507624,-0.59008265,-0.08458084,0.05776412,-0.6602519
-0.48019,-0.95906365,-0.3802468,-1.0497869,0.003208611,-0.5868276,-0.28175905,-0.037999235,-0.78216535
0.9600282,-1.066527,-0.92594445,-1.0167376,-0.24277644,-0.5550635,-0.60814875,-0.65616524,-0.64843565
-1.0235044,-0.9994712,-1.008185,-0.99118453,0.1438717,-0.502226,0.08582257,0.26132903,-0.655969
-0.12610444,-0.9305737,-0.5923953,-0.60668766,0.16205795,-0.63983244,-0.25671875,-0.15362461,-0.7147935
-0.12671492,-0.918489,-0.60223466,-0.5327546,0.20864412,-0.6518378,-0.22877021,-0.1970985,-0.7376842
-0.18734011,-0.99570715,-0.9123571,-0.91183716,-0.33858705,-0.59308153,-0.05847336,-0.9029712,-0.63360965
-0.3398067,-0.91784734,-0.39466697,-0.8965309,0.07789071,-0.56966156,-0.2596306,-0.06961745,-0.7214449
0.1559394,-1.0104969,-1.0656717,-1.0435861,0.12369196,-0.7574985,-0.79028475,-0.8965383,-0.931653
0.96453273,-1.0687411,-0.9381769,-0.6875663,0.7563828,-1.0903066,-0.05262899,-1.1182117,-0.3636447
-0.41536698,-0.7828216,-0.9729835,-0.7043957,0.40910774,-0.8197201,-0.33230084,-0.2297526,-1.0036584
0.20735112,-1.0253733,-1.0545756,-1.0000072,0.040965423,-0.7565999,-0.82221603,-0.90057427,-0.89269185
0.1814343,-1.0038005,-1.0421442,-0.9848985,0.04521562,-0.73743826,-0.7482052,-0.85533816,-0.86597127
-0.3299856,-0.95201445,-0.4796808,-0.94329953,0.058606274,-0.6129733,-0.3342438,-0.12824816,-0.7743206
