Carbon Finance Index,"Agriculture, forestry, and fishing, value added USD",Trade in USD,Fossil fuel subsidies in USD,Carbon intensity of energy production (Kg/KWh),Imported or exported CO₂ emissions per capita,Consumption-based carbon intensity (Kg/$),Annual GDP Growth,Fossil fuel consumption per capita (TWh)
-0.26044413,-0.61657333,-0.57179534,-0.7914615,-0.12644611,-0.635835,0.049031544,-0.64983666,-0.7260813
-0.06611777,-0.90702194,-0.5760598,-0.48404,0.19484915,-0.6430939,-0.19599488,-0.1784898,-0.6858788
-0.51282394,-0.59944403,-0.85570145,-0.7576505,0.63837963,-0.83782893,-0.27444,-0.11932482,-1.030946
-0.89606214,1.6865064,1.6958745,0.08027278,1.4330899,-1.2211077,1.4270219,0.38908967,-0.8537239
0.89503336,-1.0144289,-0.9634255,-0.82387465,0.18209225,-0.8448811,-0.2755235,-0.87419707,-0.114616424
0.9393555,-1.0041262,-0.9783584,-1.0331565,-0.52905804,-0.72646165,-0.60664314,-0.6600664,-0.15990882
-0.5890826,-0.27040333,-0.67540634,-0.843517,0.91349024,-0.8105305,-0.096498206,0.040768906,-0.9548828
-1.1931597,2.854757,2.818983,0.47247037,1.9058553,-1.5202646,2.1541378,0.8369549,-0.81709385
-0.7855218,-0.9816145,-0.7643869,-1.0492088,0.05253601,-0.49783796,-0.06168301,0.0915894,-0.6253336
-0.48248258,-0.95087093,-0.43033457,-0.97207195,0.0409299,-0.5753124,-0.28165525,-0.07028737,-0.7627952
-0.12228491,-0.9441061,-0.88143146,-0.96603817,-0.45085776,-0.5700421,-0.10829681,-0.7420203,-0.7314979
0.51659,-0.9619492,-0.88111925,-0.97224003,-0.7723358,-0.67859536,-0.70064557,-0.70070237,-0.6182907
0.80071354,-1.0588816,-1.0164888,-1.0285646,-0.48165226,-0.6771664,-0.4847893,-0.6759309,-0.12040807
0.09717668,-0.97794837,-1.0150211,-1.0063995,0.16716614,-0.749483,-0.7378303,-0.8408578,-0.89849085
-0.44167802,-0.66547716,-0.8918108,-0.7407698,0.53560454,-0.8192298,-0.26684323,-0.18410149,-0.9877665
-0.64782107,-0.7210966,-0.7334883,0.6121783,0.19810273,-0.7715841,0.6115718,-0.44608998,-0.5376055
0.5865241,-0.99904,-0.9526509,-1.0038455,-0.40851623,-0.74051994,-0.87405765,-0.7407908,-0.75676006
0.988909,-0.9705328,-0.9535784,-0.9398566,-0.11756702,-0.7689871,-0.3224136,-0.70774484,-0.04102328
0.6014055,-0.9534215,-0.7976402,-0.50724256,0.6338339,-0.93887556,0.004988063,-0.8574931,-0.42824522
-0.46134225,-0.9754172,-0.41179812,-1.036312,-0.049517915,-0.5995618,-0.24184026,-0.10229551,-0.7995771
0.88439363,-0.9953298,-0.87953055,-1.020824,-1.0684317,-0.79144865,-1.084506,-0.7693679,-0.6133066
-0.16911796,-1.013417,-0.98030823,-0.9848975,-0.54565495,-0.54668087,-0.07429756,-0.9080125,-0.68251985
