Carbon Finance Index,"Agriculture, forestry, and fishing, value added USD",Trade in USD,Fossil fuel subsidies in USD,Carbon intensity of energy production (Kg/KWh),Imported or exported CO₂ emissions per capita,Consumption-based carbon intensity (Kg/$),Annual GDP Growth,Fossil fuel consumption per capita (TWh)
-0.28168806,-0.8936795,-0.83544517,-0.6357068,0.2910484,-0.73330504,-0.34909773,-0.17231137,-0.9081184
-0.11356266,-0.9208732,-0.6133794,-0.54740244,0.17131595,-0.63706374,-0.22040302,-0.15709284,-0.69981337
0.845109,-1.0088509,-0.89785963,-1.023826,-0.95059377,-0.7631251,-1.0300152,-0.7282105,-0.61548984
-0.23235887,-0.9214515,-0.73662424,-0.6032583,0.26513326,-0.6798368,-0.32511297,-0.07647782,-0.82029617
0.719695,-1.2483224,-1.2120746,-0.8490576,-0.08824174,-0.86642283,-0.37291932,-1.1208031,-0.2449641
-0.034836702,-0.9491434,-0.78776956,-0.7688548,0.15748277,-0.6677328,-0.47858477,-0.43120527,-0.80901754
0.84008074,-0.9906341,-0.8846459,-1.0014133,-0.99272794,-0.7597604,-1.0441,-0.7017307,-0.630972
-0.5595418,-0.33819973,-0.6957591,-0.8451368,0.86305577,-0.8308995,-0.1708845,0.07287461,-0.9676736
0.46206868,-1.0133646,-0.99868536,-1.0049399,-0.23343955,-0.7541316,-0.85459924,-0.8145519,-0.8061103
0.14970922,-1.0620365,-1.0225587,-0.9936252,-0.38912612,-0.5974544,-0.21095599,-0.80746174,-0.45853594
1.0014695,-1.0916373,-1.0420611,-1.0102582,-0.44542575,-0.7048369,-0.5568799,-0.6648353,0.016444836
0.93945515,-0.99602634,-0.8127227,-0.5965344,0.8106603,-1.0802056,0.083647236,-1.1155514,-0.27498698
0.9469397,-1.0142021,-1.000994,-0.99701446,-0.34748024,-0.69931906,-0.43812218,-0.63884944,0.05397055
0.9091021,-0.91772544,-0.7758462,-0.6030423,0.7080549,-0.97712773,0.060314883,-0.9862972,-0.3105424
0.93242633,-0.9524441,-0.7856672,-0.65045446,0.7091928,-1.0020792,0.033062536,-0.96010727,-0.31682613
0.99696743,-1.0565408,-1.029725,-1.0195419,-0.40263915,-0.72513396,-0.4713839,-0.6492652,0.079071194
-0.11020961,-0.9876243,-0.96263176,-0.97404337,-0.490533,-0.5587618,-0.088387564,-0.8520841,-0.7087333
-0.13474607,-0.9552802,-0.69155705,-0.8494036,0.08430977,-0.652337,-0.43001157,-0.38341448,-0.7973771
-0.07755663,-0.9005448,-0.9939996,-0.8357188,0.22163968,-0.73648596,-0.5539748,-0.5488406,-0.9255431
0.64959466,-1.0251791,-0.94985276,-1.0831997,-0.90278,-0.69818294,-0.95335925,-0.72871053,-0.65727264
-0.09700967,-0.9017992,-0.58344084,-0.52139926,0.17372902,-0.6223095,-0.2068572,-0.18097815,-0.7060878
-0.71966565,1.1272484,1.2005104,-0.11849661,1.0194192,-1.0625081,1.0373487,0.1023998,-0.7988775
-0.39498517,-0.9752169,-0.5349166,-1.022643,-0.14343467,-0.57287854,-0.19266929,-0.25066072,-0.75852954
0.14964095,-0.9895435,-1.026147,-1.0002016,0.14015523,-0.7500201,-0.7590027,-0.8891142,-0.9042835
0.08253906,-0.9740333,-1.0001115,-0.9547244,0.15983845,-0.7147329,-0.69241816,-0.760681,-0.8997391
-0.37831047,-0.94402564,-0.47667152,-0.9912281,-0.012184005,-0.5883551,-0.2699775,-0.17963457,-0.738106
-0.43527153,-0.49774438,-0.43276227,-0.65607053,0.13388251,-0.78862447,0.1625837,-0.62532425,-0.731352
-0.6133461,-0.9458762,-0.569018,-1.0036691,0.04611604,-0.575639,-0.19995417,0.03608063,-0.73766875
-0.3145146,-0.9693441,-0.6698506,-1.0005574,-0.2677648,-0.5662245,-0.1335332,-0.42941055,-0.75570995
-0.26500478,-0.9693847,-0.7193991,-0.85689217,0.24931182,-0.6289048,-0.49835402,0.5574765,-0.6821031
0.94399285,-1.077682,-1.0427506,-1.0397688,-0.4007244,-0.67490965,-0.43014348,-0.64371663,0.0767308
0.98533094,-1.044607,-1.013971,-0.9940079,-0.26517707,-0.74324006,-0.50155324,-0.6890188,-0.05204853
-0.42736754,-0.69083977,-0.8454778,-0.7946,0.49824017,-0.7614033,-0.35749057,0.05926097,-0.93865806
0.94152886,-1.0085449,-0.8624924,-0.9754437,-0.18714915,-0.51594716,-0.606585,-0.5570627,-0.7922559
