Carbon Finance Index,"Agriculture, forestry, and fishing, value added USD",Trade in USD,Fossil fuel subsidies in USD,Carbon intensity of energy production (Kg/KWh),Imported or exported CO₂ emissions per capita,Consumption-based carbon intensity (Kg/$),Annual GDP Growth,Fossil fuel consumption per capita (TWh)
0.18645352,-0.9695635,-0.9556776,-0.9732191,-0.10310893,-0.7153154,-0.65555453,-0.77722806,-0.8025925
0.89423394,-1.0466379,-0.95290816,-1.0664122,-0.5077808,-0.60624975,-0.70998687,-0.63455576,-0.44734198
0.8745064,-1.0161333,-0.9337088,-1.020892,-0.7592334,-0.7123437,-0.9400255,-0.6760939,-0.650496
0.028736152,-1.1044768,-1.0213077,-1.0166353,-0.68699926,-0.69622326,-0.4187925,-0.9583035,-0.800418
0.9081068,-0.97686934,-0.8344245,-0.6349307,0.67144835,-0.9940032,0.018458728,-1.0436051,-0.2743341
-0.5995997,-0.2949173,-0.6689614,-0.86283654,0.9825637,-0.83811015,-0.09317024,0.018690042,-0.97053254
-0.4313034,-0.92401266,-0.42817843,-0.9768027,0.036621988,-0.5678973,-0.28183517,-0.06770541,-0.7533603
-0.7569927,-0.951007,-0.9425175,-0.92105824,0.11577298,-0.562355,-0.043975186,0.018255837,-0.6790398
0.93856853,-1.048909,-1.0018616,-0.869366,0.19700207,-0.94649297,-0.2794887,-0.88697803,-0.21057555
-0.15896186,-0.93418646,-1.0404356,-0.81603247,0.2805503,-0.78084904,-0.5616344,-0.5439738,-0.9874074
-0.25891045,-0.9173565,-1.0387686,-0.7221218,0.27692103,-0.7677097,-0.43010807,-0.32803267,-0.9751105
0.8800385,-1.0124335,-0.89964724,-1.0112737,-1.020469,-0.77754605,-1.0764475,-0.7508577,-0.62121296
-0.4115805,-0.9324871,-0.4009341,-1.0366278,-0.005295921,-0.5780345,-0.27683127,-0.07035623,-0.7477795
-0.22904456,-0.99279606,-0.95985067,-0.99226743,-0.51226926,-0.54134816,0.009919096,-0.90385276,-0.6779846
-0.53681713,0.52082884,0.54108185,-0.38522542,0.6259391,-0.9028167,0.64072037,-0.12231229,-0.79843986
0.14208376,-0.993203,-1.0243509,-1.0348793,0.12854746,-0.7383142,-0.7721329,-0.8512992,-0.9113173
-0.4984447,-1.0267612,-0.44265783,-1.1315441,-0.02305077,-0.61566824,-0.30982888,-0.046322368,-0.8517205
0.84978384,-1.0238631,-0.9162485,-1.0159767,-0.9828076,-0.7782037,-1.0500088,-0.74813086,-0.62281305
-0.13825664,-0.9553694,-0.89765465,-0.94746065,-0.5008322,-0.5640137,-0.06723736,-0.7815308,-0.71846396
-0.3232078,-0.7057145,-0.6181154,-0.77273923,-0.0643432,-0.6995712,0.059841026,-0.76032555,-0.6787915
0.39043984,-0.9649414,-0.92669713,-0.8184591,0.051939026,-0.61367184,-0.49388272,-0.44280228,-0.84871066
-0.05629351,-0.95995104,-0.93211746,-0.70038956,0.14844178,-0.71810013,-0.47800434,-0.36669546,-0.9058806
-0.23941311,-0.89444864,-0.98873425,-0.70446074,0.26838455,-0.7732577,-0.40416366,-0.31764212,-0.95499367
0.64321357,-0.9363878,-0.8633893,-0.9824992,-0.8410142,-0.6757637,-0.8348595,-0.6639778,-0.63423157
0.8925811,-1.0096737,-0.8911785,-1.0107582,-1.0109147,-0.7839934,-1.0756152,-0.7507356,-0.625771
-0.37769595,-0.9003644,-1.0074204,-0.66625136,0.3202001,-0.8025726,-0.39275825,-0.26913744,-0.9844123
0.8848313,-1.2331129,-1.2127807,-1.1104617,-0.51952755,-0.7377078,-0.61244345,-0.77433366,-0.12882927
-0.083865784,-1.009699,-0.98543364,-0.98094463,-0.5025169,-0.6020156,-0.11031021,-0.87663996,-0.7389904
-0.51287675,-0.53296393,-0.80223113,-0.7521863,0.6514666,-0.8376924,-0.21982099,-0.14662102,-1.0159334
1.012772,-1.0509784,-1.039844,-1.0097146,-0.38380122,-0.7353903,-0.48279792,-0.63687074,0.013943765
0.7639798,-0.98464155,-0.8905547,-0.9442206,-0.049255103,-0.51583856,-0.55639905,-0.5252764,-0.82989246
0.93467945,-1.002308,-0.95773315,-1.0057858,-0.6613605,-0.6970847,-0.76139116,-0.68722004,-0.38653657
1.0050346,-1.0249869,-1.009905,-0.99143016,-0.37352836,-0.7294877,-0.45024186,-0.6468561,0.055937145
-0.542078,-0.48286235,-0.7867003,-0.7694373,0.7318684,-0.82228273,-0.19095995,-0.07570171,-0.9747553
-0.23705581,-0.9395032,-1.0281308,-0.796694,0.344337,-0.8343884,-0.52406245,-0.51865894,-1.0175899
-0.20323876,-0.901688,-1.0043715,-0.75108474,0.28881383,-0.7992193,-0.49285057,-0.39322314,-0.9828103
-0.45580626,-0.95853317,-0.6242652,-0.8478442,0.07660599,-0.5894864,-0.23481311,-0.12732786,-0.7473401
-0.5986857,-0.95513237,-0.87833184,-0.82290965,0.1764856,-0.60864663,-0.10883035,0.05786202,-0.67095256
-0.105115645,-0.91291213,-0.5912668,-0.5139229,0.1990462,-0.6530122,-0.21084212,-0.18482381,-0.7179052
-0.08166469,-0.9183054,-0.63154817,-0.5351209,0.18102275,-0.663473,-0.2173607,-0.17089182,-0.70679057
-0.14909416,-0.9744188,-0.91362095,-0.94528514,-0.39525974,-0.54294926,-0.115489975,-0.75237936,-0.6684894
-0.7694114,-1.1133193,-0.8761116,-1.1323206,0.19352962,-0.6035376,-0.35397512,0.7189134,-0.6609535
-0.7902074,-0.96579057,-0.8626007,-0.9872827,0.028318617,-0.5214531,-0.011953663,0.087338515,-0.62907887
-0.2817445,-0.91851485,-1.0330834,-0.68519324,0.27107686,-0.77275306,-0.42382544,-0.30679286,-0.95089847
-0.3779892,-0.6934573,-0.7633485,-0.80430096,0.46621072,-0.70531523,-0.3740182,0.21759802,-0.84427965
-0.06457498,-0.96779627,-0.95707595,-1.0006235,-0.59166247,-0.5235333,-0.054250788,-0.89975256,-0.69635236
-0.43960115,-0.80260354,-0.88449544,-0.5917554,0.38154733,-0.778729,-0.24204452,-0.14890358,-0.9276993
-0.15455276,-0.9147414,-0.5361059,-0.6665022,0.14289534,-0.6096402,-0.23490542,-0.13105634,-0.6979612
-0.052274607,-0.9015237,-0.99021214,-0.85806036,0.22635911,-0.7303626,-0.5884672,-0.59666234,-0.9116722
0.024306126,-0.9332476,-0.9674003,-0.91180664,0.19101495,-0.70576113,-0.61959577,-0.6878448,-0.8797206
-0.44848058,-0.7914565,-0.97947204,-0.7016877,0.44210935,-0.8267241,-0.32094193,-0.21137196,-1.0031356
-0.09772425,-0.9309622,-0.747079,-0.6782287,0.20974682,-0.69014704,-0.3544893,-0.32335514,-0.7949539
0.109214805,-0.9727955,-0.9981339,-1.0010531,0.14775953,-0.7216029,-0.7190809,-0.79872996,-0.89021814
0.1680541,-0.9902844,-1.0005429,-0.9784922,-0.29896134,-0.68974245,-0.5041569,-0.85454994,-0.7901056
0.19904637,-1.0376102,-1.0706296,-1.002126,0.1389771,-0.75016606,-0.7861354,-0.98868424,-0.9456923
-0.77747464,-0.9676187,-1.0015762,-0.93850017,0.08060506,-0.56328833,-0.054774746,0.031017043,-0.6842752
0.37125,-1.112399,-0.9637736,-1.0447946,-0.7533861,-0.77243143,-0.74959016,-0.8560559,-0.74647725
0.9292154,-1.0610751,-0.95365417,-0.7710858,0.43730855,-1.0169954,-0.15833415,-0.9950301,-0.3012229
0.95357037,-0.9260233,-0.7930231,-0.61698544,0.7315925,-1.0045809,0.053240765,-1.0286269,-0.29180142
-0.11257633,-0.91937786,-0.8147246,-0.6952545,0.22927989,-0.7125083,-0.41675633,-0.35816792,-0.8481582
-0.27580962,-0.92208123,-0.7097155,-0.83358234,0.28633684,-0.6388517,-0.4731063,0.47962448,-0.72128546
0.8329471,-1.1475669,-1.1257588,-0.95900685,-0.2769757,-0.73612636,-0.42148155,-0.831889,-0.1443347
-0.344736,-0.8829929,-1.0272958,-0.7338687,0.36006635,-0.82239,-0.40097356,-0.30102274,-1.0132871
-0.4301725,-0.7844705,-0.950281,-0.69961435,0.41744912,-0.7602086,-0.35260192,-0.15264305,-0.98927873
-0.17972922,-0.88524944,-0.9008058,-0.7161324,0.23612787,-0.76109064,-0.39056975,-0.3490292,-0.8867576
0.23464641,-1.0363803,-1.0225275,-1.0025033,0.003519908,-0.7487119,-0.795713,-0.8891675,-0.84456295
-0.3385295,-0.872614,-1.0445187,-0.739874,0.34409255,-0.81728226,-0.42546356,-0.24416399,-1.0152073
0.6086527,-0.9716704,-0.9150453,-0.941572,-0.034280494,-0.5586371,-0.60615075,-0.6678042,-0.81676364
-0.1617747,-0.9466002,-0.65226907,-0.7368452,0.2463349,-0.6418866,-0.44160005,0.25883448,-0.7222459
-0.47993544,-0.6825347,-0.89401734,-0.71548647,0.53679794,-0.8253026,-0.28651306,-0.14855897,-1.0062536
0.8986936,-1.0037676,-0.9102801,-1.0162923,-1.0123206,-0.76081,-1.0536177,-0.75751597,-0.61467093
-0.57072765,-0.98220754,-0.8649117,-0.9618228,0.22996183,-0.6125837,-0.2799697,0.4382739,-0.6684084
-0.30159584,-0.92924213,-1.0165691,-0.65876406,0.24584095,-0.77903056,-0.42501187,-0.33683655,-0.93283206
0.028721638,-0.95395374,-0.8752231,-0.8566949,0.15821783,-0.7069146,-0.5792211,-0.6166194,-0.83238995
0.49543533,-1.1076618,-1.0378844,-1.0186851,-0.43369627,-0.6183793,-0.31259418,-0.75048846,-0.20597607
-0.14118913,-0.92477524,-0.5660796,-0.60419625,0.16461156,-0.6338599,-0.25129482,-0.13571206,-0.7088556
-0.65492445,-0.14532186,-0.5918824,-0.904355,1.1118348,-0.8438095,-0.022314083,0.08350288,-0.95246875
-0.4632875,-0.93779474,-0.32612675,-1.0603677,0.000532702,-0.5602074,-0.30697662,0.006465815,-0.78338003
-0.086915344,-0.915819,-0.60713094,-0.54544485,0.18449244,-0.6350259,-0.25467432,-0.15326807,-0.7206443
0.9627534,-1.0229217,-1.006113,-0.97122246,-0.14458452,-0.7850841,-0.41484752,-0.71074855,-0.067109376
0.16013187,-1.0207207,-1.0617287,-1.009827,0.12761034,-0.7547845,-0.76447326,-0.938705,-0.91322553
-0.058373056,-0.97216415,-0.9505317,-0.9401981,-0.5526046,-0.55963665,-0.05065642,-0.87653244,-0.6852114
0.99437743,-1.0171683,-0.90465283,-1.017047,-0.3330071,-0.5432232,-0.69294095,-0.5716497,-0.739017
-0.28148827,-0.90475076,-0.9673596,-0.6620749,0.28679377,-0.7729948,-0.3880508,-0.2961058,-0.94717354
-0.14261165,-1.0246449,-0.98923725,-0.96550596,-0.4280125,-0.5952434,-0.060836267,-0.8978907,-0.5751034
0.93001294,-0.9529073,-0.8450693,-0.9173544,-0.014162369,-0.6039514,-0.4900594,-0.58580977,-0.6645149
-0.36918977,-0.9816019,-0.7102843,-0.898786,-0.007014759,-0.6212375,-0.2816657,-0.32386872,-0.81419927
0.6551542,-1.058225,-1.048301,-1.019333,-0.37356812,-0.63558805,-0.3529476,-0.7041442,-0.15189272
0.4785346,-1.2359132,-1.2145786,-1.0402488,-0.50964814,-0.70190305,-0.44178897,-0.8678961,-0.26223883
-0.47108826,-0.92587686,-0.36195856,-0.9975806,0.038365565,-0.5633553,-0.28973684,-0.015815563,-0.75307596
-0.323128,-0.85134506,-0.8243636,-0.70602053,0.3298688,-0.7189024,-0.37944785,0.029556938,-0.8760163
-0.3372552,-0.9533731,-0.7742305,-0.86194974,-0.43935508,-0.53737813,0.043397058,-0.7924247,-0.64082557
-0.3283357,-0.8762717,-0.88274413,-0.58972603,0.28846967,-0.7579078,-0.29313415,-0.20924893,-0.91338074
-0.8887508,-0.97120315,-1.0151799,-0.9498873,0.12659048,-0.5395877,0.009953592,0.11717657,-0.65454865
-0.045582734,-0.9467735,-1.021244,-0.9111156,0.23456585,-0.76287615,-0.64052427,-0.6439736,-0.93469536
0.6952474,-0.94665015,-0.88583016,-0.93511546,-0.73013693,-0.7038688,-0.8548593,-0.70548385,-0.6893288
