Carbon Finance Index,"Agriculture, forestry, and fishing, value added USD",Trade in USD,Fossil fuel subsidies in USD,Carbon intensity of energy production (Kg/KWh),Imported or exported CO₂ emissions per capita,Consumption-based carbon intensity (Kg/$),Annual GDP Growth,Fossil fuel consumption per capita (TWh)
-0.10150365,-0.9073485,-0.5804906,-0.50137544,0.18755239,-0.6340668,-0.20885912,-0.16220635,-0.70202684
-0.08533609,-0.8985441,-0.5819762,-0.4879704,0.1963513,-0.61432594,-0.19410488,-0.17645699,-0.69349676
0.94545275,-1.0260955,-0.8434013,-0.956309,-0.11524901,-0.48241186,-0.55379766,-0.5167544,-0.78104323
-0.85194504,-0.9373251,-0.9544324,-0.9529868,0.15175582,-0.55150694,-0.043790314,0.1313127,-0.68045855
-0.088722266,-0.92499894,-0.6300882,-0.54310673,0.17206399,-0.6534186,-0.2324546,-0.17869925,-0.7141141
-0.19088319,-1.0286185,-0.7806374,-0.98206955,-0.50277144,-0.6134214,-0.120721236,-0.7846924,-0.70971215
-0.6578935,0.22696824,0.3389225,-0.37826148,0.5027341,-0.8665454,0.665607,-0.41450718,-0.7722628
-0.46361306,-1.0045847,-0.36492348,-1.1115122,-0.033052757,-0.59898585,-0.2979092,0.013846464,-0.85923344
-0.027335547,-1.0361605,-0.9648364,-1.0005306,-0.69999623,-0.53529364,-0.005931329,-0.9539903,-0.6552961
0.19829878,-1.0452471,-0.99263436,-1.0096732,-0.7028894,-0.6190791,-0.3969782,-0.8903729,-0.66345656
-0.35170183,-0.85236883,-0.993365,-0.68702257,0.35010618,-0.81506985,-0.35350984,-0.28059027,-0.98916173
-0.18160185,-0.93706536,-0.7783982,-0.9854985,-0.20840196,-0.63026154,-0.26801777,-0.5538227,-0.76542455
-0.30365226,-0.9115704,-1.0428954,-0.6792387,0.29216963,-0.8003345,-0.41676456,-0.30459636,-0.9980482
0.99713576,-1.0436664,-1.032978,-1.0141073,-0.3953414,-0.7025954,-0.4525513,-0.638037,0.08636829
-0.13633218,-0.8955568,-1.0225158,-0.805578,0.24883632,-0.7547306,-0.53123164,-0.47574064,-0.95988655
0.36449865,-0.96323335,-0.95485497,-0.93288237,0.08694905,-0.6487171,-0.6532223,-0.70626915,-0.8659745
0.5236848,-1.2008934,-1.1733215,-1.0321226,-0.47728473,-0.68736535,-0.4299224,-0.8276256,-0.24253973
0.08195757,-0.9667269,-0.9740484,-0.96357006,0.14868847,-0.7125139,-0.6960397,-0.7633667,-0.89058936
-0.48260775,-0.77535105,-0.9702124,-0.6958572,0.45880055,-0.82080317,-0.34174466,-0.12955457,-1.0199493
0.88245827,-1.000013,-0.947587,-0.99618566,-0.76500785,-0.7195628,-0.8456764,-0.69945866,-0.44656226
-0.18312266,-0.906922,-1.0504773,-0.82256526,0.26978427,-0.7748799,-0.5345544,-0.4447449,-0.98373914
-0.4655919,-0.9362782,-0.36544406,-1.0245848,0.00085235,-0.56784165,-0.25380552,-0.04657822,-0.7507809
-0.097470656,-0.98431426,-0.95006543,-0.9709465,-0.5063029,-0.578597,-0.07912812,-0.8678563,-0.7023215
0.8247354,-1.0965258,-1.0930171,-1.0662881,-0.45507175,-0.685074,-0.5072156,-0.6632286,-0.08082661
-0.45981768,-0.58429307,-0.8394687,-0.7862403,0.59849626,-0.8097061,-0.25086862,-0.091663264,-0.976429
0.12599626,-0.9792018,-1.0237383,-1.0023263,0.15364635,-0.75596905,-0.7561424,-0.8647167,-0.9019517
0.13508147,-0.9893037,-1.0122411,-1.0098873,0.14375055,-0.7278487,-0.7381673,-0.84148556,-0.9022119
0.11100236,-0.9801886,-1.0184057,-0.98750657,0.12007032,-0.70933115,-0.7363828,-0.83496046,-0.8765502
-0.3545656,-0.922282,-0.72629535,-0.69677824,0.18603942,-0.61672306,-0.2036003,0.04336878,-0.6935424
0.59396267,-1.0099212,-0.9672328,-1.0063331,-0.5207738,-0.7702343,-0.937991,-0.7514617,-0.75118077
0.5597666,-0.98562723,-0.95097136,-0.9781876,-0.5209235,-0.7546441,-0.9155419,-0.750202,-0.7501325
-0.06493115,-0.89765114,-0.98880434,-0.84752923,0.2169324,-0.73472106,-0.5703052,-0.55615276,-0.91188467
0.8746896,-0.93381786,-0.835933,-0.7671644,0.3554039,-0.81481886,-0.18664192,-0.81634974,-0.45713314
0.8839742,-1.0981125,-1.0764662,-1.0677985,-0.4231938,-0.6917086,-0.47429168,-0.692348,0.048205454
-0.4333293,-0.80482554,-0.9771273,-0.6878006,0.44839883,-0.84646815,-0.34040064,-0.21755648,-1.0226297
-0.5229592,-0.58756435,-0.8510281,-0.7108394,0.6152177,-0.8289994,-0.22270782,-0.10861421,-0.9977467
0.4408011,-0.99015385,-1.0012985,-0.998056,-0.25331557,-0.7299107,-0.831503,-0.7819356,-0.82208276
0.93642926,-1.0223792,-0.9064208,-1.0549663,-1.0541055,-0.7835569,-1.1613038,-0.7045701,-0.6415482
0.80077016,-1.045326,-0.9091927,-1.0175626,-0.9571838,-0.8177176,-1.0865185,-0.6990774,-0.6808371
-0.1088716,-1.1753927,-1.1329888,-1.0146731,-0.6978448,-0.65979475,-0.2934389,-1.0228621,-0.68911254
0.98201454,-1.0470887,-0.86489904,-0.97577,-0.16907272,-0.47399586,-0.58268905,-0.5131287,-0.7673185
0.292039,-0.97281206,-0.94946134,-0.90760404,0.13189746,-0.6654014,-0.6172683,-0.6666301,-0.87113976
0.8536946,-1.000835,-0.93205094,-1.0274405,-1.0728105,-0.7927267,-1.0967708,-0.71191484,-0.6093893
0.920898,-0.9442637,-0.83350587,-0.65393513,0.65826464,-0.99264044,0.02572373,-0.9945412,-0.29746273
0.19221729,-0.9756978,-1.0012856,-0.9552106,-0.06600955,-0.7187769,-0.65760106,-0.84148544,-0.82716787
-1.0802367,-0.07139678,0.17046273,-0.40473208,0.34111553,-0.74799126,0.6856431,-0.69849855,-0.95305467
-0.24585682,-0.9665586,-0.92000735,-0.96779925,-0.46599758,-0.54028016,-0.016976427,-0.8494458,-0.7202687
0.15284106,-1.022155,-1.076874,-1.0347365,0.13704322,-0.7613066,-0.79925764,-0.9281581,-0.9498806
-0.58046854,-0.3432756,-0.68312526,-0.87358195,0.8566619,-0.798563,-0.15148099,0.15811163,-0.9547283
-0.15117833,-0.9928607,-0.93542296,-0.9628113,-0.5791457,-0.5472197,-0.035176348,-0.88626933,-0.68742967
0.3464557,-0.9767512,-0.9276257,-0.86543137,0.058672167,-0.6340837,-0.53204006,-0.5030364,-0.8485329
-0.058833692,-1.0281974,-0.9710145,-0.9774252,-0.56273717,-0.57896614,-0.14087255,-0.87216383,-0.683226
0.9618516,-1.0290154,-1.0317338,-1.0361028,-0.3822493,-0.6951283,-0.4642097,-0.62400085,0.047791187
-0.35951802,-0.84396577,-1.0020549,-0.697079,0.35950112,-0.8086255,-0.38086054,-0.24030128,-1.0063286
0.4911519,-1.1907592,-1.1251432,-1.0429182,-0.4675818,-0.6393065,-0.4099394,-0.8147262,-0.2501407
0.6126386,-0.9985814,-0.9563812,-1.0077735,-0.5140528,-0.75049233,-0.9213079,-0.7340818,-0.7524317
-0.10225416,-0.9267478,-0.6056353,-0.5300788,0.19544066,-0.650168,-0.24104139,-0.15778075,-0.71588683
0.12643841,-0.9796965,-1.0291203,-0.99659604,0.15571408,-0.7454229,-0.7471229,-0.8831746,-0.9043865
-0.3717448,-0.8251624,-0.9299375,-0.6929435,0.31352723,-0.7634214,-0.31329602,-0.17683724,-0.9450953
-0.4166744,-0.70509535,-0.9120577,-0.71467954,0.495974,-0.81129676,-0.28666764,-0.21048746,-0.99857575
0.9302787,-1.1857326,-1.1621066,-1.0967443,-0.48419017,-0.7253275,-0.5807471,-0.7310783,-0.069556445
-0.103892766,-0.95569074,-0.8959211,-0.9496743,-0.165525,-0.6176712,-0.3161961,-0.7358083,-0.8222027
-0.28394082,-0.63031137,-0.53715795,-0.75492007,-0.13692634,-0.65131885,0.12538432,-0.7238739,-0.6615685
1.0028409,-1.0193313,-1.018375,-0.9859972,-0.37224567,-0.72685033,-0.4485237,-0.62396723,0.065340966
-0.462204,-0.774541,-0.9632679,-0.6874781,0.44452572,-0.81823915,-0.34473494,-0.14605218,-1.0285673
0.25405106,-0.9411417,-0.7326957,-0.46996298,0.46690124,-0.8489731,-0.074282125,-0.5273983,-0.52412134
-0.44492224,-0.8427421,-1.0192293,-0.6843072,0.41498184,-0.82866734,-0.3554078,-0.20597485,-1.0166448
-0.5134128,0.8352678,0.77275807,-0.18557113,0.77878696,-0.9961583,0.831042,0.007144649,-0.77398235
-0.10796734,-0.9284513,-0.66206396,-0.55504596,0.18932812,-0.6439947,-0.26741427,-0.23340684,-0.74620056
-0.117808364,-0.957504,-0.7288568,-0.975988,0.0644647,-0.6742375,-0.45568132,-0.38675815,-0.8285939
-0.40369043,-0.8365073,-0.9787048,-0.67250305,0.40156364,-0.8286026,-0.35200605,-0.24751407,-1.0105222
0.001825072,-0.9334656,-0.8701828,-0.8571569,0.15995462,-0.68761677,-0.54758775,-0.5719387,-0.8296014
1.0173098,-1.0331,-1.0270171,-0.9913899,-0.38459146,-0.729909,-0.46666986,-0.62983316,0.05449948
-0.5167989,-0.99484336,-0.59185666,-1.0342759,-0.13599594,-0.5936429,-0.16778694,-0.25829768,-0.7541959
0.19226903,-1.0204083,-0.95253533,-1.0176045,-0.6671234,-0.6047369,-0.38831908,-0.87800884,-0.63591796
-0.11243733,-0.9951141,-0.95235044,-0.973046,-0.5059655,-0.5614491,-0.05921201,-0.84843403,-0.70184314
-0.94178647,-0.9764916,-0.9328992,-0.9673009,0.14034222,-0.53258294,-0.020205107,0.20402801,-0.6433533
-0.013050757,-0.92375237,-0.83427477,-0.78322804,0.17612298,-0.68325555,-0.48172227,-0.48385236,-0.820772
0.9110834,-1.004278,-0.9543557,-1.0140072,-0.28745908,-0.6407719,-0.5182682,-0.6027041,-0.27975285
-0.31750122,-0.87219006,-0.16748583,-0.92570907,-0.27912575,-0.5078891,-0.11935122,-0.33862093,-0.5167086
0.2291911,-1.0235806,-1.0573761,-1.0117985,-0.016221397,-0.7512775,-0.8137509,-0.89504445,-0.86817217
0.25860086,-0.9737135,-0.9297894,-0.9780984,-0.6181621,-0.6369506,-0.48373386,-0.7951607,-0.6510967
0.92051923,-1.0065469,-1.0064735,-1.0047085,-0.4267403,-0.6941205,-0.4957407,-0.63412327,-0.04276299
-0.24841157,-0.98762846,-0.74519366,-1.001029,-0.3519665,-0.55988497,-0.117134884,-0.5629907,-0.74336797
-0.025999986,-1.0210233,-0.96976596,-1.0046096,-0.5881424,-0.602468,-0.16870247,-0.91692966,-0.67885613
0.99908614,-1.0173161,-1.0138652,-0.9699742,-0.32182437,-0.7021773,-0.47489524,-0.668677,0.006600533
0.19997817,-1.000619,-1.0245298,-0.99874115,0.061310023,-0.748293,-0.7919235,-0.8705765,-0.8678907
-0.11992642,-0.9113251,-0.6032773,-0.5397261,0.17678328,-0.6372913,-0.22470094,-0.17117873,-0.70497906
-0.18371484,-0.9055798,-0.8319915,-0.6543396,0.23283266,-0.733768,-0.35002083,-0.26800975,-0.86475015
0.73241067,-1.0145293,-0.89560735,-0.987751,-0.8625738,-0.7387139,-0.92177045,-0.7080365,-0.61477464
-0.6434243,-1.0469866,-0.88789684,-1.0622185,0.24094452,-0.60288066,-0.33862042,0.6179728,-0.68530375
-0.7980627,1.2489439,1.3271714,-0.05621143,1.0247099,-1.1065395,1.0691333,0.15083346,-0.839083
-0.20278063,-0.97013134,-0.81900054,-0.96438867,-0.4322129,-0.5702837,-0.10715555,-0.66862196,-0.73113984
-0.15654969,-0.90246105,-0.76092744,-0.63290125,0.21684186,-0.696374,-0.31745788,-0.25812957,-0.809717
-0.8108548,-0.9654628,-0.9556559,-0.98056966,0.09784943,-0.5804601,-0.026680093,0.107430585,-0.67228746
0.9423325,-1.0218588,-1.0148773,-1.0085598,-0.3396182,-0.7147149,-0.4543692,-0.63475806,0.020285968
-0.41094676,-0.75620747,-0.94852865,-0.71257013,0.44490343,-0.8138947,-0.32518774,-0.2029337,-0.99924064
-0.37844643,-0.9353502,-0.34657994,-0.9805591,0.021836609,-0.5488284,-0.2926248,-0.032213517,-0.7406361
0.6346796,-1.1354388,-1.0843185,-1.0241475,-0.41184473,-0.6643806,-0.343557,-0.79055864,-0.12026286
-0.21933255,-0.9247623,-1.0447428,-0.7832923,0.29630107,-0.80786365,-0.5146327,-0.48719028,-1.0114574
0.039284192,-0.9531835,-0.908238,-0.8971564,0.16078907,-0.70054495,-0.62332165,-0.6772169,-0.85756886
-0.11919161,-0.9035814,-0.8271924,-0.6945509,0.20925699,-0.69304025,-0.3685223,-0.34381565,-0.827497
0.8208779,-1.0001639,-0.9040729,-1.0274266,-1.0046391,-0.7929743,-1.0560542,-0.73844594,-0.6383487
-0.36016178,-0.9003918,-0.85478,-0.69177836,0.2494886,-0.7254273,-0.3120651,-0.09034816,-0.84681356
0.9485826,-0.98231596,-0.8581189,-0.73032886,0.5474544,-0.9345703,-0.078442276,-0.9632168,-0.32365474
-0.13171747,-0.9214728,-0.645856,-0.5150413,0.20269783,-0.6353704,-0.22580953,-0.2105656,-0.7389741
-0.37520418,-0.97025776,-0.5404333,-1.007082,-0.13546462,-0.56927294,-0.1951786,-0.22805244,-0.75999975
0.6271487,-1.0888649,-0.9976704,-1.0244526,-0.49662185,-0.6470497,-0.4228943,-0.711843,-0.19242707
-0.38412544,-0.87605244,-1.0238822,-0.7144447,0.36715418,-0.82024485,-0.38181943,-0.23455185,-1.0372285
0.066694416,-0.95178217,-0.9095605,-0.748596,0.15322618,-0.6946745,-0.4510335,-0.35789952,-0.88626385
0.96145886,-1.0126654,-0.96127164,-0.8602087,0.20231177,-0.8974828,-0.24578072,-0.8619951,-0.20114926
0.3779128,-0.98515034,-0.98771024,-0.97442144,-0.23564835,-0.7353751,-0.84443337,-0.7968609,-0.80749464
-0.17027852,-0.9198275,-1.0395963,-0.8321944,0.2771206,-0.7938225,-0.5559766,-0.49028334,-0.96948826
0.91179585,-0.97758126,-0.8560258,-0.67277956,0.56475985,-0.9639273,-0.029506307,-1.0026249,-0.25870717
-0.42426285,-0.9230324,-0.3888542,-1.0323098,-0.007141322,-0.5456781,-0.30197185,-0.055178158,-0.7607675
-0.14196348,-0.9163282,-0.653357,-0.5398058,0.2094073,-0.64983475,-0.24929526,-0.22404334,-0.75190485
0.8964921,-0.9925486,-1.0103414,-0.9570849,-0.25616992,-0.7056046,-0.37287694,-0.6546015,-0.04200318
-0.39213127,-0.9947797,-0.578086,-1.0112708,-0.17908229,-0.56850904,-0.21456341,-0.3002009,-0.7619941
-0.02484151,-0.95617294,-1.0336275,-0.93889904,0.23766227,-0.7804241,-0.66693604,-0.70173436,-0.93212354
-0.37950352,-0.83283836,-0.97412974,-0.6934722,0.35724717,-0.77594554,-0.37203503,-0.21878886,-0.9925903
-0.35461232,-0.85445124,-0.86393636,-0.67133766,0.34499007,-0.7301798,-0.36593494,-0.08737463,-0.9286252
0.67135125,-0.89311326,-0.7528331,-0.44351807,0.6731253,-0.94916797,0.120207116,-0.8233578,-0.37178192
0.99643016,-1.055369,-0.878127,-0.96592915,-0.17036732,-0.49936575,-0.5976249,-0.5511585,-0.7595918
-0.14117235,-0.93553716,-0.5992368,-0.6544022,0.13912094,-0.63683003,-0.25032958,-0.16340634,-0.7241331
-0.83794653,-0.97438383,-0.9505314,-0.9766327,0.10618058,-0.57531124,-0.015335899,0.115350805,-0.6822916
0.33382756,-0.9851607,-0.92189646,-0.9560906,-0.59498113,-0.6634191,-0.548267,-0.7736143,-0.6856693
