Carbon Finance Index,"Agriculture, forestry, and fishing, value added USD",Trade in USD,Fossil fuel subsidies in USD,Carbon intensity of energy production (Kg/KWh),Imported or exported CO₂ emissions per capita,Consumption-based carbon intensity (Kg/$),Annual GDP Growth,Fossil fuel consumption per capita (TWh)
0.008471049,-0.9689116,-1.0434618,-0.9614921,0.19765016,-0.7628496,-0.70207906,-0.7494637,-0.9256623
-0.41755334,-0.66903955,-0.69134897,-0.88248175,0.5256615,-0.7012109,-0.41376984,0.47997835,-0.7866632
0.000839613,-0.9402545,-0.85419154,-0.86538696,0.19341008,-0.71124357,-0.5620998,-0.58084196,-0.8497677
0.7350861,-0.96836245,-0.87361604,-0.97116446,-0.8625265,-0.72350436,-0.9259678,-0.6962406,-0.64723325
-0.12590453,-0.977922,-0.93533266,-0.99552125,-0.5260386,-0.5788825,-0.07057305,-0.8361869,-0.72900873
0.074015476,-0.9745309,-1.0053682,-0.98277146,0.15934472,-0.7438615,-0.7324069,-0.8132848,-0.89781225
0.83544075,-0.93468744,-0.7772746,-0.64552516,0.64555544,-0.9472223,0.032429952,-0.91935384,-0.34032217
0.75242007,-1.0168345,-0.9940754,-1.0104957,-0.44539422,-0.65587133,-0.44301295,-0.64365447,-0.12928422
-0.6017998,1.277442,1.2236856,-0.07992883,0.9928429,-1.1525147,1.1500801,0.21125346,-0.7510037
0.9475843,-1.0121359,-0.86658525,-0.9636336,-0.07930866,-0.6101174,-0.5100138,-0.6324346,-0.567348
0.97699267,-1.013969,-0.9936713,-1.0107427,-0.38782352,-0.7346245,-0.49626324,-0.6404121,-0.039826673
0.84350646,-1.179335,-1.0583194,-0.79512924,0.32783645,-1.0185703,-0.24804778,-1.0830427,-0.31821564
-0.20169452,-0.99067926,-0.9420449,-0.9834653,-0.5932378,-0.5418037,-0.001552474,-0.89258116,-0.7108562
-0.117727526,-0.9935712,-0.9273503,-0.94883174,-0.53750044,-0.57523495,-0.07250954,-0.87804264,-0.6916613
-0.5487714,-0.4104566,-0.74274814,-0.84277457,0.78832173,-0.8350138,-0.20181341,0.019431286,-0.9894573
0.16459978,-1.0154207,-1.0656074,-1.0570858,0.15473494,-0.75520945,-0.79236495,-0.89703363,-0.92936367
0.8752925,-0.97072786,-0.8645141,-0.9443477,-0.0445569,-0.5246899,-0.54365814,-0.49862054,-0.7993564
-0.16002014,-0.90599495,-0.86462253,-0.6829622,0.24441327,-0.7435535,-0.40154004,-0.34822774,-0.88388085
0.8643049,-1.0032241,-0.9348278,-0.9928835,-0.778241,-0.7167572,-0.8697698,-0.7104822,-0.49129757
0.043462284,-0.9800427,-0.96306807,-0.9732032,-0.48672545,-0.5897246,-0.21959293,-0.8763108,-0.7401631
-0.3031925,-0.86297816,-0.9426564,-0.6870937,0.3089239,-0.7746307,-0.361306,-0.24748346,-0.97187996
0.15390658,-0.9997997,-1.0267305,-1.0266075,0.1272966,-0.73786515,-0.7580503,-0.8679407,-0.9168781
-0.1796507,-0.91584635,-0.8927511,-0.76804996,0.22758466,-0.72604316,-0.46408108,-0.3976865,-0.9125447
-0.37951148,-0.9158426,-0.39674002,-0.97728044,0.0369426,-0.56949365,-0.298602,-0.06606838,-0.75441414
-0.43449888,-0.61786425,-0.76799387,-0.836351,0.56564313,-0.75216967,-0.34140447,0.19836491,-0.8892801
-0.5310326,-0.41255522,-0.33977842,-0.7208004,0.01416333,-0.67445785,0.2998625,-0.6532534,-0.74072874
0.5807868,-1.1113657,-1.1061753,-1.0288655,-0.39069462,-0.6669823,-0.36875594,-0.74661046,-0.19195634
0.78348154,-1.0302905,-1.0151494,-1.0252941,-0.3940714,-0.65582794,-0.39563832,-0.65179986,-0.054524984
-0.122115724,-0.90403605,-0.7252885,-0.5588612,0.19637652,-0.64796084,-0.26267117,-0.25084832,-0.75991493
-0.06105163,-0.98390204,-0.9419638,-0.9455525,-0.6005953,-0.51951605,-0.06280483,-0.8803269,-0.6726151
0.1257326,-1.0143656,-1.0813954,-1.0365427,0.105212845,-0.7255293,-0.68848455,-0.8910174,-0.885048
-0.654961,-0.97204345,-0.6900977,-1.0167724,0.031633615,-0.58038914,-0.14635928,0.042433508,-0.73543316
-0.08284011,-1.0169308,-0.97647303,-0.9865326,-0.57872605,-0.5946159,-0.06609656,-0.8965549,-0.7524921
-0.2776438,-0.9758712,-0.758674,-0.89302576,0.29444355,-0.6469019,-0.49172258,0.63704896,-0.6999085
-0.40030846,-0.83209413,-0.84184796,-0.32479295,0.3371712,-0.7864102,-0.07174505,-0.21228606,-0.82435113
0.89247787,-1.0048444,-0.97333765,-0.986612,-0.6109757,-0.6857922,-0.74094224,-0.67121094,-0.47188964
-0.27403137,-0.99239194,-0.960968,-0.9984853,-0.52916586,-0.5272736,0.02466749,-0.8829273,-0.6573253
-0.3702039,-0.8342623,-0.9349054,-0.6752312,0.3667977,-0.7588264,-0.3709181,-0.20352948,-0.9645412
-0.091906644,-0.90679157,-0.57834697,-0.5029885,0.20359583,-0.6388984,-0.20000874,-0.16831723,-0.69529635
-0.77284276,-0.948609,-0.8220497,-0.96570235,0.07199235,-0.5666099,-0.07270329,0.0628429,-0.671698
0.84449095,-1.0485102,-0.9206119,-1.0367519,-1.140257,-0.8632578,-1.1434823,-0.82257885,-0.6358451
-0.2589812,-0.8639528,-0.7427426,0.035405856,0.26365697,-0.72867894,0.09897278,-0.33987495,-0.6322344
0.7109797,-0.983207,-0.790504,-0.71246004,0.524027,-0.8577192,-0.1393195,-0.79550207,-0.47656468
-0.08725795,-0.9085981,-0.58070624,-0.4994535,0.19577494,-0.63925546,-0.19219734,-0.16517326,-0.69133025
-0.21500495,-0.9900116,-0.94426244,-1.0110857,-0.59801346,-0.5507592,0.014432777,-0.9002376,-0.6917142
-0.81225574,-0.9629737,-1.0220923,-0.98264736,0.05617134,-0.56905144,0.02663808,0.08706529,-0.6906259
-0.21258253,-0.72327137,-0.61867535,-0.78221077,-0.18732391,-0.65277874,0.049544204,-0.75643915,-0.63754493
-0.5552659,-0.9470316,-0.4128792,-1.0035255,0.028529406,-0.5554635,-0.26075566,-0.002075873,-0.73985773
-0.5196384,-0.9880463,-0.43277746,-1.0630143,0.002285037,-0.5722209,-0.2738186,0.007161982,-0.79971695
-0.20997468,-0.96402603,-0.9250876,-0.9223636,-0.41460806,-0.5955196,-0.041554462,-0.86012894,-0.7230449
-0.07559877,-0.9461676,-0.8189972,-0.7980984,0.17376943,-0.67750216,-0.5016116,-0.4603577,-0.83026576
-0.27286717,-0.89474964,-1.0061371,-0.72609395,0.298598,-0.7968261,-0.42330348,-0.29618484,-0.9726776
0.9486705,-1.011872,-0.8972552,-0.99014395,-0.30456102,-0.55839485,-0.6747861,-0.617,-0.74414474
0.84981364,-0.99613374,-0.8956317,-0.98710585,-0.945877,-0.7655764,-1.0327239,-0.7105432,-0.62243724
-0.8794223,-1.0180633,-1.0106101,-0.73649687,0.08710268,-0.5787363,0.117192954,-0.047105975,-0.6258804
0.13982078,-0.9860293,-1.0145636,-1.0196315,0.13477552,-0.7336473,-0.74004537,-0.8472262,-0.9089967
0.11790911,-1.2290504,-1.1230017,-0.96163553,-0.45981044,-0.6017937,-0.2614107,-0.957461,-0.4438574
-0.062430464,-1.0275573,-0.9490848,-0.9769278,-0.57735133,-0.56168014,-0.1217072,-0.8878739,-0.66730577
0.045102157,-0.94501007,-0.90169847,-0.8941253,0.15753047,-0.7006709,-0.6094233,-0.6459827,-0.8441165
-0.15665826,-0.9349138,-0.6431687,-0.54123294,0.21636161,-0.6565269,-0.23666877,-0.21777198,-0.75822794
-0.101895235,-0.9009647,-0.5779853,-0.49397936,0.20678963,-0.64915067,-0.20613956,-0.19378632,-0.7096772
0.94948995,-0.99320716,-0.9709928,-0.9906676,-0.473109,-0.6814037,-0.6019055,-0.61638886,-0.19558024
-0.74432176,-0.951682,-0.7401982,-0.97795284,0.107469164,-0.5782118,-0.1254225,0.062095113,-0.71269214
-0.6856524,-0.9387338,-1.0040213,-0.4534131,0.26400316,-0.7207293,0.080745965,-0.24854198,-0.77473915
-0.49415365,-0.95696706,-0.38914818,-1.0135797,0.03337221,-0.5887193,-0.30434364,-0.0413095,-0.7868614
-0.18277583,-0.93824875,-0.6493804,-0.6119409,0.21447356,-0.65864235,-0.27781376,-0.06859631,-0.73045397
1.0006169,-1.0528984,-1.0155811,-0.992809,-0.4158287,-0.702327,-0.46914393,-0.66421276,0.09433013
-0.23646879,-0.976304,-0.85598564,-0.93057823,-0.29592365,-0.5740151,-0.16588885,-0.65764487,-0.748266
-0.10690612,-0.9127371,-0.57377946,-0.52269995,0.19491313,-0.6240368,-0.20216267,-0.15245646,-0.6959119
0.52761954,-0.96377194,-0.8993656,-0.9674428,-0.65958804,-0.6880231,-0.7603207,-0.7121753,-0.68258387
-0.071186624,-0.95979285,-0.9620304,-0.9855582,-0.53087574,-0.5517096,-0.058115046,-0.8958925,-0.7255551
-0.39280316,-0.8836111,-1.0383716,-0.7124362,0.36790198,-0.8270481,-0.39011824,-0.23162323,-1.0489123
-0.9620743,-0.99599266,-0.95877564,-0.94015163,0.09586721,-0.5072426,0.07135077,0.18360773,-0.6053944
0.84612834,-1.0128461,-0.9509033,-1.0013266,-0.7431455,-0.76393074,-0.84321785,-0.6938938,-0.39278263
0.9963838,-1.057326,-1.0524322,-1.0184293,-0.39460605,-0.7307183,-0.5016496,-0.63023335,-0.003542569
-0.44754353,-0.46353322,-0.013352007,-0.6213752,0.021148756,-0.6303503,0.2250701,-0.46151698,-0.52674776
-0.024692066,-0.9447379,-0.9398632,-0.9647339,0.07448914,-0.6924022,-0.6151668,-0.6891909,-0.8970294
-0.71634007,-0.9541319,-0.7344973,-0.97262883,0.092133075,-0.5730527,-0.12084754,0.0724793,-0.6884703
0.57050127,-0.979573,-0.96444964,-0.9942185,-0.1960783,-0.6738864,-0.7674496,-0.75533044,-0.8093853
-0.7959175,-1.0822859,-0.88585484,-1.0898004,0.21606861,-0.5994939,-0.29033947,0.63602144,-0.6580687
-0.08992908,-0.97046024,-0.64067596,-0.6632474,0.22043659,-0.65659714,-0.38033748,0.05231277,-0.74850386
0.06810655,-1.0548046,-1.0176094,-1.0005293,-0.6578993,-0.6260083,-0.24795912,-0.96382195,-0.7023536
-0.40750438,-0.6862031,-0.82032984,-0.8041951,0.49901587,-0.7535475,-0.36532906,0.098193415,-0.9216066
0.9859117,-0.99329066,-1.0060872,-0.98201275,-0.23408185,-0.73615736,-0.38985527,-0.6800217,0.013895962
-1.0825973,0.2723521,0.50357044,-0.3057867,0.5801993,-0.9359147,0.6807238,-0.4136611,-1.0298998
-0.000650577,-0.94574225,-0.90754735,-0.8859325,0.17256443,-0.7033381,-0.58650035,-0.6120814,-0.85208714
