Carbon Finance Index,"Agriculture, forestry, and fishing, value added USD",Trade in USD,Fossil fuel subsidies in USD,Carbon intensity of energy production (Kg/KWh),Imported or exported CO₂ emissions per capita,Consumption-based carbon intensity (Kg/$),Annual GDP Growth,Fossil fuel consumption per capita (TWh)
0.69112295,-0.97191954,-0.88379383,-0.941753,-0.021169633,-0.504941,-0.55604374,-0.44289067,-0.81414807
0.9677978,-1.061017,-1.0256515,-1.0091429,-0.38186532,-0.72950613,-0.46243566,-0.65616995,0.05830841
0.7580695,-0.96932876,-0.78497165,-0.7565684,0.38969648,-0.79109246,-0.20862941,-0.7461184,-0.55892706
0.9714758,-1.0159328,-0.98246825,-0.92685306,0.023473099,-0.8352718,-0.36997524,-0.7651114,-0.14835045
-0.15681148,-0.9457074,-0.6068657,-0.78626424,0.13627306,-0.63556373,-0.3604387,-0.25063643,-0.7597587
-0.13184023,-0.93567,-0.61871094,-0.5415432,0.22796722,-0.64692813,-0.23466654,-0.16329876,-0.72305834
-0.4121031,-0.9352442,-0.43440554,-1.0212916,-0.002721518,-0.56421363,-0.30561587,-0.07804199,-0.76956505
-0.12437026,-1.0036076,-0.92188597,-0.962295,-0.41616338,-0.5824719,-0.15768148,-0.80393714,-0.7545988
0.101724215,-0.97858626,-1.0124772,-0.98810166,0.15985505,-0.702589,-0.7163926,-0.80358577,-0.90902114
-0.920384,-0.9724597,-0.9325366,-0.96996135,0.1458784,-0.5409096,-0.03781889,0.18179828,-0.6528432
-0.30307356,-0.9373981,-0.7574696,-0.7677097,0.24238189,-0.62955683,-0.3496661,0.2941407,-0.6882463
-0.30344042,-0.8669871,-0.92826325,-0.6524887,0.33095014,-0.7475074,-0.37023637,-0.19353178,-0.9454794
-0.86046267,-1.0012797,-1.0035236,-1.0064833,0.066694856,-0.5857313,-2.25E-05,0.13170373,-0.70418006
0.60787106,-0.98182344,-0.90960807,-0.960187,-0.7471809,-0.7241536,-0.8808422,-0.68001246,-0.66907454
0.35623878,-1.0350559,-0.9989549,-1.0133483,-0.1707592,-0.7890521,-0.876558,-0.84900624,-0.80101925
0.4476389,-0.9433317,-0.72095656,-0.6075459,0.520524,-0.8501988,-0.102771655,-0.616913,-0.51553875
-0.24441275,-0.9662879,-0.5022999,-0.8415277,0.12037622,-0.63975716,-0.2983495,-0.12521075,-0.78295064
0.3372389,-1.0484186,-0.9497068,-1.0322672,-0.7189022,-0.7089579,-0.5808756,-0.8845864,-0.71695065
-0.021323822,-0.95820177,-0.86847574,-0.9099273,0.14308287,-0.705321,-0.52125347,-0.5368114,-0.8638715
-0.756714,1.2699143,1.3160974,-0.060590524,1.0579029,-1.1216943,1.122055,0.16846904,-0.7980713
0.86554056,-0.96874344,-0.79970205,-0.7036075,0.6580297,-0.95571333,-0.0787424,-0.9550992,-0.3705341
-0.71181786,-0.99289167,-0.8377027,-1.0233254,0.022639513,-0.5902464,-0.09925982,0.025808759,-0.7393984
-0.2918848,-1.037678,-0.97922516,-0.9528436,-0.44162357,-0.61280817,-0.020409118,-0.96961355,-0.6494775
0.9358072,-0.9995685,-0.9446744,-0.9878458,-0.21946767,-0.7012634,-0.46245196,-0.6184295,-0.16021077
0.08329552,-0.95642877,-0.98814297,-0.95773345,0.1644343,-0.69629157,-0.65750724,-0.7566401,-0.86945295
0.18830389,-0.99149734,-1.0235432,-0.98260397,0.08291845,-0.7313492,-0.7608752,-0.8733042,-0.8618007
-0.29883996,-0.9037347,-1.0652096,-0.74834293,0.30883175,-0.8160686,-0.45229605,-0.3077429,-1.0194299
0.004287459,-1.0368271,-0.97200656,-1.0233452,-0.6164587,-0.5872674,-0.14770214,-0.903114,-0.6780362
