Carbon Finance Index,"Agriculture, forestry, and fishing, value added USD",Trade in USD,Fossil fuel subsidies in USD,Carbon intensity of energy production (Kg/KWh),Imported or exported CO₂ emissions per capita,Consumption-based carbon intensity (Kg/$),Annual GDP Growth,Fossil fuel consumption per capita (TWh)
0.28967926,-1.0210954,-0.80537415,-0.57977074,0.46306413,-0.8412736,-0.17503549,-0.6193029,-0.60062146
0.9688921,-0.9917197,-0.8793485,-0.94551414,-0.2083597,-0.5551147,-0.58762956,-0.5526064,-0.6501803
0.86525816,-1.0139728,-0.9153824,-1.0431931,-1.114266,-0.8114032,-1.0862876,-0.74086064,-0.6055873
0.94309044,-0.9686387,-0.83295655,-0.6532031,0.6821631,-1.0349034,0.010202959,-1.020832,-0.2900252
0.48424417,-0.9981618,-0.9317237,-0.9459286,-0.6025086,-0.72614855,-0.7821718,-0.72677124,-0.72860944
-0.19135386,-0.89768934,-0.87087494,-0.6645016,0.24115624,-0.7353353,-0.36840725,-0.29353505,-0.88383895
-0.07617248,-0.89439297,-0.56131744,-0.47501412,0.20642146,-0.6400763,-0.18280047,-0.17627612,-0.6881989
0.07629836,-1.0256785,-0.97071457,-1.0159038,-0.63975745,-0.59579563,-0.25735882,-0.90053993,-0.6580672
0.93627435,-0.9934343,-1.0000403,-0.98261887,-0.22095507,-0.734821,-0.3906115,-0.6899168,0.008891437
0.8371894,-0.96590614,-0.88978326,-0.9799745,-0.91315573,-0.7336326,-0.97697973,-0.720986,-0.61596346
0.064415574,-1.0340166,-1.0049858,-0.98207694,-0.6272142,-0.6130458,-0.25642958,-0.9151268,-0.7133097
-0.4247248,-0.93305016,-0.3946725,-0.94540364,0.041331783,-0.565231,-0.2722321,-0.059275605,-0.74054474
-0.2980422,-0.97356546,-0.5081283,-1.090707,-0.35137433,-0.5227892,-0.1689514,-0.37743574,-0.729084
-0.027662627,-0.9653171,-0.7865826,-0.8501184,0.13498831,-0.6852322,-0.4754384,-0.4517582,-0.82003456
-0.4842048,-0.51563865,-0.80454165,-0.80567414,0.6728156,-0.81478894,-0.22207083,-0.06547958,-0.9843024
-0.21314749,-0.9237722,-0.6940859,-0.57539946,0.25502056,-0.6586503,-0.290694,-0.08064947,-0.77360404
0.34799623,-1.261833,-1.1669768,-1.0425802,-0.5083589,-0.6375646,-0.3887869,-0.9317906,-0.32804558
-0.44422597,-0.9590752,-0.47525895,-0.907895,0.06434895,-0.58931166,-0.27146614,-0.08173304,-0.7466387
-0.18298626,-1.0488771,-0.9031202,-0.97070825,-0.5178514,-0.62107867,-0.086567834,-0.83206385,-0.72673637
-0.000339113,-0.957001,-1.0360359,-0.9504469,0.21020663,-0.7680249,-0.6904493,-0.7325793,-0.9157565
0.8762368,-1.0043697,-0.93657166,-0.98041284,-0.7504259,-0.71467084,-0.8345032,-0.7035098,-0.5141413
-0.46932808,-0.9775573,-0.8080542,-0.8127329,-0.23561,-0.5857511,0.07782279,-1.0460972,-0.746672
-0.15173373,-0.95744866,-0.89412767,-0.6541376,0.20967335,-0.7167379,-0.39532307,-0.3080481,-0.87443995
0.93924713,-1.0512526,-1.0561304,-0.9796875,-0.2759543,-0.74124694,-0.44839656,-0.74618584,-0.031040873
-0.53745437,0.3291849,0.29475343,-0.15267105,0.46514243,-0.718223,0.63559395,-0.2977529,-0.7044301
