Carbon Finance Index,"Agriculture, forestry, and fishing, value added USD",Trade in USD,Fossil fuel subsidies in USD,Carbon intensity of energy production (Kg/KWh),Imported or exported CO₂ emissions per capita,Consumption-based carbon intensity (Kg/$),Annual GDP Growth,Fossil fuel consumption per capita (TWh)
0.95248085,-1.0025674,-0.9742627,-1.0127853,-0.32986474,-0.7122141,-0.5143061,-0.5787196,-0.14173166
0.8610681,-1.0174596,-0.91306376,-1.0083885,-0.77138025,-0.7166397,-0.9503549,-0.66131896,-0.6731285
-0.08088487,-0.95172906,-0.748379,-0.74989563,0.16780937,-0.6587687,-0.44708806,-0.40369788,-0.7966248
-0.1295799,-0.92674524,-0.56159496,-0.6292159,0.16215612,-0.62951803,-0.26075104,-0.13697797,-0.6997043
-0.49778664,-0.94158334,-0.35879764,-1.0260453,0.020810202,-0.55825156,-0.28741583,-0.030557714,-0.7652036
-0.31592798,-0.9284242,-0.4758849,-0.8067105,0.10824388,-0.5988907,-0.24652778,-0.099688604,-0.72993875
0.9884633,-1.0103402,-0.92217386,-1.000229,-0.30280554,-0.587286,-0.6052258,-0.55354965,-0.48703822
-0.4730911,-0.9344493,-0.4426134,-0.99810445,0.014051616,-0.5637714,-0.27437645,-0.06994258,-0.75855106
0.9644392,-0.9824112,-0.97343427,-0.941282,-0.1270183,-0.7654652,-0.34185272,-0.7139059,-0.023650821
0.9348241,-1.0467991,-0.9335679,-1.00058,-0.6703717,-0.70517504,-0.8062303,-0.70491517,-0.47788635
-0.68469846,-1.02534,-1.0096015,-0.75934666,0.16414592,-0.67880976,-0.05895273,-0.12835631,-0.772581
-0.5242029,-0.7283056,-0.93127716,-0.7135245,0.55211693,-0.854017,-0.2879933,-0.16680577,-1.0286824
-0.2453947,-0.9325718,-0.49542862,-0.7175155,0.12158257,-0.61115366,-0.24527423,-0.11444064,-0.7309238
-0.40326807,-0.86484015,-1.0212183,-0.7179354,0.38240772,-0.82489944,-0.39091656,-0.2110816,-1.0114758
0.09446878,-0.97038704,-1.0066435,-0.98580515,0.17416386,-0.73225635,-0.7313171,-0.8255047,-0.8882515
0.1422512,-0.9840537,-1.0239689,-0.99713767,0.14042573,-0.74443895,-0.7507223,-0.8808667,-0.90293086
-0.48635355,-0.9191543,-0.34086505,-1.0323215,-0.001598705,-0.54765,-0.2839397,0.013106763,-0.7609586
-0.86643934,-0.9543327,-0.8703418,-0.9881321,0.056783795,-0.46515805,0.038635302,0.13736844,-0.5686142
-0.70399946,-0.94837034,-0.9135862,-0.8837761,0.12540863,-0.5777041,-0.03948209,-0.032808714,-0.6883432
0.19389924,-0.97916114,-1.0058506,-0.9867366,0.06785184,-0.7352212,-0.76401615,-0.8212473,-0.86473995
0.87699914,-1.0131071,-0.84911233,-0.9592717,-0.0938105,-0.4964729,-0.5560753,-0.54340667,-0.79401886
-0.45598313,-0.9471766,-0.4943204,-0.99631244,0.005072728,-0.576027,-0.27670977,-0.088967286,-0.7646141
-0.8821492,-1.0155363,-1.0983282,-0.9513579,0.073739454,-0.5624203,0.002189998,0.11751244,-0.6666739
0.8600671,-1.0108103,-0.9126996,-1.0134614,-0.46600163,-0.6339151,-0.774702,-0.62146133,-0.7318202
-0.043883853,-0.9593303,-0.93411183,-0.7289118,-0.09912367,-0.65836483,0.000355709,-0.8699686,-0.54079676
-0.3512495,-0.9277139,-1.0693315,-0.73938173,0.3323394,-0.82664996,-0.4330826,-0.30948713,-1.0455952
0.6708991,-1.0110505,-0.94512796,-1.0126976,-0.5068834,-0.73631424,-0.88165104,-0.7241447,-0.7337967
0.9016503,-1.0334752,-0.9118668,-1.0470657,-0.85539585,-0.7405061,-0.9955069,-0.6966518,-0.63941354
-0.36258587,-0.13645662,-0.05859834,-0.6071726,0.14105836,-0.69947726,0.3818484,-0.40092978,-0.6905868
-0.6786309,-0.9279293,-0.8878112,-0.8510824,0.14742209,-0.5821895,-0.052237496,-0.000609182,-0.6855631
-0.48510125,-0.98193157,-0.34084725,-1.0688128,-0.017088734,-0.6108094,-0.3110567,-0.025578849,-0.8251786
0.23482251,-1.001356,-1.0235577,-1.0005004,-0.004191246,-0.74584246,-0.81324685,-0.8557852,-0.8585739
-0.35213485,-0.8812262,-0.88864964,-0.40636247,0.35454917,-0.743704,-0.19338705,-0.2758471,-0.8723191
-0.084178925,-0.935717,-0.6496062,-0.61848104,0.16238034,-0.6470393,-0.3023937,-0.21843651,-0.73958325
-0.32035694,-0.8713684,-1.0097027,-0.7115816,0.34690595,-0.81145245,-0.41008922,-0.24112949,-1.0019773
-0.25670287,-0.8994901,-0.98630947,-0.6714163,0.28539175,-0.7921225,-0.3719218,-0.30122402,-0.9545814
-0.3422634,-0.94449234,-0.7443475,-0.9105813,0.2834105,-0.6159215,-0.48177582,0.65618783,-0.6571204
0.13205707,-0.9833026,-1.0317343,-1.0022753,0.14058372,-0.7369934,-0.74865794,-0.806943,-0.9266473
0.15586618,-0.99680334,-1.0448744,-1.014449,0.13941334,-0.74116284,-0.75581926,-0.9022691,-0.9223573
-0.4239855,-0.6396829,-0.6350325,-0.90856826,0.57707816,-0.6957666,-0.44759572,0.63293,-0.7655591
1.0188799,-1.023193,-0.99108124,-0.9949066,-0.32116872,-0.71689135,-0.48226306,-0.65829736,0.004759345
-0.4352962,-0.8820269,-1.027258,-0.6912553,0.3717454,-0.82359606,-0.39111692,-0.20003572,-1.0209115
1.0315993,-1.0966392,-1.0662947,-1.0181711,-0.41218263,-0.7355004,-0.50183445,-0.66898984,0.054114614
-0.124461554,-0.89692014,-0.90834785,-0.73666865,0.22716895,-0.7466082,-0.4491772,-0.3960751,-0.8923541
-0.23315927,-0.9033896,-1.0761653,-0.7955512,0.29090792,-0.7910931,-0.49855536,-0.41992584,-1.0064051
0.15224007,-0.9875218,-0.9811412,-0.9754705,-0.4917971,-0.64686525,-0.38774893,-0.8763644,-0.7373074
0.9182295,-0.96945626,-0.8614361,-0.70078397,0.513159,-0.946585,-0.04564621,-0.97238076,-0.26769903
-0.07554149,-0.9402073,-0.6736101,-0.7079854,0.16593541,-0.6512976,-0.37561953,-0.29257876,-0.75558543
0.78782356,-0.9632487,-0.82033634,-0.8723187,0.10573517,-0.60474974,-0.4423712,-0.551376,-0.76481086
-0.049381368,-0.9338031,-0.888471,-0.83258116,0.19372378,-0.7080125,-0.5451716,-0.5259097,-0.8605516
-0.8656076,-0.9411413,-0.9712969,-0.9569447,0.14856736,-0.5406461,-0.02683175,0.15772048,-0.64910793
-0.5853201,-0.5592865,-0.8313399,-0.7644188,0.743859,-0.8650201,-0.20150162,-0.09321362,-1.0245243
-0.11309137,-0.91941184,-0.7484573,-0.6358041,0.20235279,-0.6721173,-0.32106674,-0.28941163,-0.78642386
-0.5503829,-0.33041054,-0.6830051,-0.85708666,0.87115866,-0.8201762,-0.16669668,0.10530568,-0.9660834
-0.9424847,0.49755973,-0.20488054,-0.79647946,1.7442647,-0.8624287,0.3240074,0.31569836,-0.9596314
-0.70321053,-0.97070295,-0.6840707,-1.0294008,0.045610562,-0.5445456,-0.12751661,0.10365368,-0.67910594
0.94437236,-0.987367,-0.89629436,-1.0192012,-1.073404,-0.76147795,-1.0960261,-0.7774735,-0.6043905
0.088415645,-1.0359966,-1.0347613,-0.96386,-0.57073104,-0.58369076,-0.23185022,-0.9253547,-0.60494107
-0.062383674,-0.9061005,-1.0061817,-0.85603267,0.21406229,-0.733037,-0.5841267,-0.58269006,-0.9249166
-0.025964625,-0.9015686,-0.5677269,-0.47756776,0.18545713,-0.6077384,-0.1852201,-0.18308347,-0.67800033
-0.018099807,-0.9382802,-0.9034588,-0.861216,0.18193005,-0.6960693,-0.5576367,-0.5841935,-0.8499854
-0.29921728,-0.9290576,-0.8673284,-0.93405515,-0.4566316,-0.5260049,0.01954769,-0.83661157,-0.7038135
0.54087013,-0.98778284,-0.9693467,-0.9915955,-0.43432027,-0.7597075,-0.9081929,-0.763212,-0.7687154
-0.42588636,-0.82131517,-1.0032084,-0.6969097,0.40307426,-0.8315126,-0.34492734,-0.21907493,-1.0349813
0.9139364,-0.99166596,-0.89428604,-1.0088283,-1.0351249,-0.75961405,-1.0621345,-0.76198393,-0.6099997
0.25582752,-1.0109789,-1.0240604,-0.9908286,-0.016570173,-0.73760796,-0.8205365,-0.86123747,-0.84684765
0.42152128,-0.9905803,-0.9933515,-0.98294383,-0.24520834,-0.74181753,-0.856494,-0.7969415,-0.7996021
-0.45457014,-0.56975085,-0.83046865,-0.7753045,0.6104983,-0.79972166,-0.24828945,-0.088383295,-0.9841768
-0.055832647,-0.98854995,-0.944054,-0.9663144,-0.6116974,-0.5332207,-0.057974946,-0.89672434,-0.6939775
