Carbon Finance Index,"Agriculture, forestry, and fishing, value added USD",Trade in USD,Fossil fuel subsidies in USD,Carbon intensity of energy production (Kg/KWh),Imported or exported CO₂ emissions per capita,Consumption-based carbon intensity (Kg/$),Annual GDP Growth,Fossil fuel consumption per capita (TWh)
-0.33520845,-0.9386053,-0.7033292,-0.6686562,0.17151205,-0.6301164,-0.19702217,-0.090556584,-0.7174774
0.25028285,-0.95143706,-0.8897668,-0.7770253,0.096759915,-0.63251495,-0.48242837,-0.36813048,-0.85284615
-0.27018914,-0.9462652,-0.544088,-0.70681024,0.14808503,-0.63016313,-0.23603824,-0.1419513,-0.72019416
-0.33739588,-0.93993264,-0.47064275,-1.0315818,-0.014608935,-0.5981868,-0.32137072,-0.1339235,-0.7674519
-0.5877964,-0.34680718,-0.7073288,-0.8176965,0.90101224,-0.8244157,-0.11327918,0.000696071,-0.9742321
-0.4241605,-0.8683512,-1.0516348,-0.6947258,0.3861258,-0.8342323,-0.35820842,-0.2662725,-1.034893
-0.33117586,-0.8008675,-0.73532605,-0.84589696,0.38637167,-0.6899318,-0.46446005,0.42497882,-0.7893717
0.87784064,-1.0545511,-0.91011894,-1.0289441,-0.9211529,-0.7638063,-1.0324255,-0.74765176,-0.6082459
-0.005306475,-0.98478216,-0.9723667,-0.96608514,-0.51628155,-0.5866715,-0.14133619,-0.87069607,-0.68525016
0.2304571,-1.0313804,-1.0019143,-1.01029,-0.6944918,-0.6409863,-0.4283492,-0.8904333,-0.68981206
-0.76396936,-0.9702925,-0.846206,-0.97383547,0.088591784,-0.57668567,-0.10258274,0.04999403,-0.68981737
0.5262615,-0.98813856,-0.94259727,-0.915703,-0.18088125,-0.6658487,-0.22368507,-0.6687669,-0.28256693
-0.09505286,-0.90349597,-0.59449613,-0.5296539,0.17022203,-0.62733006,-0.20614986,-0.20720756,-0.7301224
-0.08542734,-0.904866,-0.91803706,-0.76240844,0.2108454,-0.7219508,-0.4720294,-0.46914244,-0.86620456
-0.13082752,-0.89881533,-0.73198915,-0.56187624,0.2039758,-0.65986204,-0.25315338,-0.23986518,-0.7547022
-0.26343998,-0.8892262,-1.0375232,-0.72663623,0.2806906,-0.7975867,-0.41490912,-0.31393862,-0.9732927
-0.37621197,-0.8585954,-1.0003386,-0.70811003,0.3674115,-0.82018906,-0.36955446,-0.24051216,-1.0395042
0.78824544,-0.9360844,-0.7689873,-0.59633183,0.6772315,-0.9669274,0.052346934,-0.87970716,-0.35566285
-0.37166062,-1.2383775,-1.0826415,-0.9178937,-0.4571702,-0.480861,-0.018643033,-1.2235472,-0.6886406
-0.06857421,-0.9601101,-1.0504231,-0.92970186,0.23821552,-0.799856,-0.6475937,-0.69282836,-0.9626583
-0.7963095,-0.9599472,-1.0370809,-0.91773266,0.14273818,-0.5783443,-0.025864344,0.036243834,-0.6951527
-0.48569658,-0.9264804,-0.31245172,-1.037581,0.002043329,-0.559362,-0.2841164,0.013690472,-0.7841828
-0.47336367,-0.97642964,-0.3447671,-1.0859324,-0.010351524,-0.58106494,-0.29328868,0.00957752,-0.8148415
-0.19486216,-0.94162005,-0.9666815,-0.677123,0.2258587,-0.7594495,-0.4386046,-0.34515077,-0.92901236
-0.42662027,-0.9915328,-0.46766394,-1.0538934,-0.13316754,-0.5798556,-0.25212976,-0.17756718,-0.7997846
-0.35060295,-0.87888455,-1.0179951,-0.7238473,0.34538794,-0.81273156,-0.4048802,-0.28023368,-1.0158268
0.04344038,-0.98458874,-1.0327439,-0.98626155,0.18482701,-0.74780643,-0.7152535,-0.7814446,-0.8922529
-0.1766274,-0.90249586,-0.78898287,-0.61412275,0.25858265,-0.71423715,-0.3322832,-0.28014275,-0.85239244
0.7751567,-0.9813655,-0.86568546,-0.94940776,-0.0547363,-0.49753207,-0.55351007,-0.4826164,-0.81991327
0.029518224,-0.97930205,-1.0423963,-0.9696311,0.19175476,-0.75983554,-0.71059954,-0.7866047,-0.92058206
-0.60383844,-0.96394753,-0.73870844,-0.92270154,0.06957648,-0.6084698,-0.16713285,-0.075415246,-0.7554933
-0.5504329,-0.9327952,-0.47514993,-1.0132905,0.035568833,-0.5783389,-0.23783511,0.001200683,-0.7554235
-0.49037877,-0.9664775,-0.33790547,-1.0701349,0.000654703,-0.56421363,-0.30265805,0.016656078,-0.79773897
-0.08947625,-0.9917911,-0.95262617,-0.957815,-0.56183225,-0.56333387,-0.07971151,-0.8760083,-0.6926866
0.15997893,-1.0318444,-0.98397785,-1.0046506,-0.6794213,-0.61364496,-0.3535792,-0.90598464,-0.6600834
-0.2404423,-0.8884199,-0.86308205,-0.6445144,0.27820146,-0.7512241,-0.34899697,-0.2680578,-0.905268
0.92242056,-0.90947044,-0.77564955,-0.3615941,0.8138548,-1.0447443,0.24926005,-1.0986825,-0.2800861
0.91013676,-1.0108298,-0.9735614,-1.0142188,-0.37960273,-0.7003767,-0.5206047,-0.54603225,-0.02882234
