Carbon Finance Index,"Agriculture, forestry, and fishing, value added USD",Trade in USD,Fossil fuel subsidies in USD,Carbon intensity of energy production (Kg/KWh),Imported or exported CO₂ emissions per capita,Consumption-based carbon intensity (Kg/$),Annual GDP Growth,Fossil fuel consumption per capita (TWh)
-0.11568814,-0.90109587,-0.5911914,-0.51255286,0.21470708,-0.6522653,-0.20809652,-0.18940777,-0.7138624
0.20152062,-1.0256758,-1.0679926,-1.0280266,0.02130612,-0.74697083,-0.7618592,-0.89435935,-0.88044995
0.004384853,-0.97620517,-1.0382664,-0.9521455,0.19703369,-0.7681813,-0.69374764,-0.74841326,-0.9283171
-0.0629889,-0.9750992,-0.97504866,-0.99294686,-0.56206876,-0.5570957,-0.049763393,-0.8977379,-0.69276816
-0.37670776,-0.7653159,-0.93709433,-0.6975011,0.42865103,-0.80566347,-0.31562802,-0.20773453,-0.981735
0.94135994,-0.9377303,-0.85107064,-0.7619729,0.37581652,-0.9044742,-0.11306794,-0.8355071,-0.21590793
0.12843281,-1.0129169,-1.0653731,-1.0473822,0.19759752,-0.75200063,-0.8074565,-0.958926,-0.899799
-0.625872,-1.0193557,-0.7220174,-1.097846,0.29265112,-0.58683676,-0.5215419,1.0101957,-0.6408138
0.74192846,-0.9797801,-0.8995568,-0.964212,-0.8755637,-0.7490255,-1.0044402,-0.6727118,-0.66676223
-0.062083326,-0.9437845,-1.0147147,-0.9049323,0.21795587,-0.7505521,-0.64231,-0.641928,-0.92533886
-0.4800329,-0.6092917,-0.84478915,-0.7663511,0.6144045,-0.8204193,-0.24118753,-0.14949062,-0.99676985
-0.6867167,-0.14689292,-0.60551274,-0.89693075,1.1465231,-0.8580833,-0.030236017,0.10365345,-0.96009487
1.0024233,-1.0615807,-0.9367768,-1.0498385,-0.41389966,-0.588993,-0.75457543,-0.6356581,-0.7105352
-0.63724136,1.591255,1.6209509,0.39508832,1.250366,-1.0373116,1.3240093,0.4054787,-0.5506848
-0.31763414,-0.9026943,-1.0446501,-0.74504477,0.34748858,-0.8170735,-0.43605295,-0.39000136,-1.0342797
0.038928427,-0.9502217,-1.0055205,-0.949117,0.19555336,-0.73101103,-0.6826769,-0.75307626,-0.9055623
0.9962801,-1.06934,-1.0385069,-1.0150605,-0.39634418,-0.72169304,-0.47690767,-0.6424286,0.051148776
-0.6543576,-0.960062,-0.7035979,-0.9508435,0.07698615,-0.5872341,-0.1602525,0.002709352,-0.7222307
0.9814624,-0.96064687,-0.8737738,-0.81624764,0.14870673,-0.8028451,-0.25116,-0.765167,-0.22791724
0.1788218,-1.0436244,-1.0753874,-1.0042372,0.100709364,-0.77291334,-0.8086034,-0.95754045,-0.94291675
-0.14942029,-0.8939549,-1.0170772,-0.76126844,0.2522412,-0.7724806,-0.48501778,-0.43929604,-0.94815886
-0.027664922,-0.91590405,-0.92423,-0.8560722,0.20306475,-0.70307106,-0.5702008,-0.58686954,-0.87809473
-0.8543252,-0.9448879,-0.94497347,-0.9500203,0.1534771,-0.5608653,-0.049124155,0.13229889,-0.6964806
-0.05896177,-0.9063877,-1.002178,-0.85950255,0.22815053,-0.73888224,-0.6037389,-0.605954,-0.91062206
0.11694262,-1.3473921,-1.2705094,-0.9356272,-0.5175118,-0.6960413,-0.32789147,-1.0983688,-0.4635
0.9313978,-1.0026636,-0.9269554,-0.95418924,-0.09600558,-0.6809284,-0.3957197,-0.6708288,-0.27473804
1.0115103,-1.0142542,-0.9861816,-0.9603807,-0.27663267,-0.72368133,-0.44913784,-0.669096,0.013107095
0.011898793,-0.95367754,-1.002474,-0.89835477,0.17511661,-0.7382486,-0.65788716,-0.6713389,-0.90943694
-0.5349559,-0.7959076,-1.015508,-0.6863424,0.5338667,-0.87576586,-0.3033436,-0.21169269,-1.0638403
-0.33622625,-0.8934483,-1.0432773,-0.72121495,0.3329959,-0.8103418,-0.42000756,-0.26663324,-1.0210593
0.92452693,-0.99891233,-0.7987469,-0.6363513,0.80042493,-1.046463,0.057237435,-1.0885923,-0.31281033
0.27430665,-0.99616706,-1.0120678,-0.99768454,-0.13719144,-0.7323727,-0.8148985,-0.85709804,-0.82839984
-0.69234174,-0.16044404,-0.5917046,-0.90797645,1.1532071,-0.8597464,-0.000987303,0.07675614,-0.97185767
-0.3283123,-0.87663394,-0.20473349,-0.720351,-0.27177823,-0.55877155,0.042078365,-0.64552945,-0.43532816
-0.17908105,-0.9327458,-0.96538347,-0.7260091,0.24242349,-0.7768147,-0.45558804,-0.39138722,-0.97073925
0.9454094,-0.9668361,-0.8782205,-0.7517503,0.35677415,-0.8969097,-0.14070627,-0.89234936,-0.19318178
0.17845324,-1.0103456,-1.0670565,-1.0010345,0.043860972,-0.74561876,-0.7365856,-0.8743252,-0.8588046
0.17183968,-1.0433683,-1.0290027,-0.97219425,-0.4654866,-0.59323204,-0.27858952,-0.8238341,-0.60798967
0.32163188,-0.9946958,-1.0156534,-0.99242586,-0.12674394,-0.7549799,-0.8502424,-0.8692996,-0.83443916
-0.07552358,-0.97398525,-0.9817176,-1.0077207,-0.42183292,-0.58166486,-0.13175122,-0.85201806,-0.77321315
-0.7280037,-0.9502768,-0.7071555,-0.99673504,0.07106796,-0.5460425,-0.14098921,0.066436894,-0.6869618
0.13145533,-0.9941727,-1.0409228,-1.0183947,0.16523005,-0.74856335,-0.7700583,-0.88304204,-0.88590795
-0.16741157,-0.9070262,-0.73200834,-0.59567696,0.2325639,-0.69334567,-0.28860396,-0.25500226,-0.80437154
0.9260656,-1.0589993,-1.0012488,-1.0593632,-0.54016936,-0.7510476,-0.5893061,-0.6873199,-0.14241467
0.24267188,-1.0177677,-1.0148983,-1.0002775,-0.032048143,-0.7433005,-0.8111523,-0.87154,-0.8550458
0.6476978,-0.99671125,-0.91382694,-1.025944,-0.84699667,-0.6970605,-0.8371635,-0.7380964,-0.6301642
0.3656228,-1.0236921,-0.9687804,-1.0064899,-0.7451951,-0.6574727,-0.5538109,-0.8469939,-0.6783351
0.9454383,-1.1031543,-1.0452293,-0.9333972,-0.089851305,-0.84327394,-0.39530915,-0.81255585,-0.13098744
-0.019004695,-0.95087796,-0.8187241,-0.73777854,0.16603525,-0.6634057,-0.4261838,-0.43054333,-0.7965956
-0.52987784,-0.95183,-0.8634788,-0.7880216,0.15199123,-0.6286691,-0.16458419,-0.09186842,-0.75639576
-0.21705166,-0.98258114,-0.94335854,-0.9816155,-0.5885645,-0.5404083,-0.014573704,-0.8724174,-0.726508
-0.13815278,-1.0023566,-0.9596284,-0.94861,-0.57922614,-0.5768948,-0.11923258,-0.91844934,-0.7200213
-0.4910216,-0.93211746,-0.31292868,-1.0414014,0.028422281,-0.5588022,-0.2931622,0.012269802,-0.7769071
-0.035229944,-0.9559652,-1.0369636,-0.92355025,0.23759383,-0.7767795,-0.6525438,-0.6870214,-0.94304955
0.6680059,-0.97520125,-0.92797494,-0.9943355,-0.13859122,-0.6135083,-0.6826712,-0.6729047,-0.84655535
1.0082918,-1.0248952,-0.92785907,-1.020422,-0.40490174,-0.5915014,-0.66599935,-0.5554312,-0.5241916
0.022267558,-0.95606923,-1.0055069,-0.94681567,0.20528577,-0.7416301,-0.68718004,-0.7427581,-0.90780044
-0.2762607,-0.9684336,-0.53440344,-0.9031836,0.069818236,-0.6140744,-0.35401207,-0.19520256,-0.77394086
-1.5209874,3.8498409,3.9553752,0.94101757,2.7167666,-1.8901479,2.9261134,1.3141285,-0.9028815
-0.8699608,-0.96915966,-1.0069182,-0.92097867,0.16393061,-0.560402,-0.002913807,0.13034055,-0.6619378
-0.75819296,-0.9526094,-0.82774425,-0.9663338,0.083893985,-0.55999154,-0.088648036,0.07204629,-0.6686783
-0.8905583,-0.9386814,-0.85105956,-0.9920108,0.014421225,-0.3995993,0.09535073,0.15904087,-0.52522725
0.91924715,-1.0279832,-0.8510739,-0.95821744,-0.1424752,-0.48771417,-0.5661838,-0.53815824,-0.7710187
0.83421326,-1.0189542,-1.0240073,-1.0085388,-0.39374483,-0.66853416,-0.41850758,-0.6452213,-0.03870621
-0.15912741,-0.94994676,-0.68735707,-0.7232254,0.22642799,-0.6285935,-0.4120257,0.2428242,-0.7112042
0.13090998,-0.98397017,-1.035306,-1.0023696,0.11326751,-0.71848446,-0.7484447,-0.8486154,-0.8693485
-0.08710664,-1.0134366,-0.9471617,-0.966877,-0.5589896,-0.5856395,-0.10814802,-0.8729778,-0.68688047
-0.4957694,-0.98059916,-0.4602296,-1.0571003,-0.024964951,-0.5949311,-0.27834168,-0.11252516,-0.76067865
0.54125273,-0.9750962,-0.92890096,-0.92197746,-0.001897657,-0.60958916,-0.5930904,-0.6246367,-0.85933214
-0.080355786,-0.92691207,-1.0129386,-0.8785735,0.22960229,-0.73792326,-0.6170216,-0.6136797,-0.91764903
0.87454456,-0.98928666,-0.91170526,-1.0009489,-0.88462955,-0.7641073,-0.9761165,-0.73833126,-0.5663077
-0.23755977,-0.94933444,-0.7367294,-0.9896854,-0.32647526,-0.55027777,-0.144464,-0.5380749,-0.7381661
-0.27794856,-0.47042692,-0.40901542,-0.7095374,0.043875128,-0.7316529,0.1357566,-0.61900383,-0.6810176
0.97122735,-1.0378072,-0.90133643,-0.9532164,-0.06654154,-0.5378184,-0.58066314,-0.54283345,-0.80285
-0.30807328,-0.9756393,-0.72081816,-0.9576548,-0.27416337,-0.5559857,-0.16426222,-0.53363264,-0.7463478
0.8961208,-0.9905998,-0.89031833,-0.8267377,0.2151378,-0.8559961,-0.18309309,-0.87463635,-0.18144575
-0.40303496,-0.93943334,-0.4150192,-0.9775838,0.03799767,-0.5971919,-0.27980372,-0.0914531,-0.7582831
0.9328858,-0.9854727,-0.96475756,-0.90434676,-0.057414755,-0.779877,-0.28376508,-0.73634875,-0.060008552
0.8779723,-1.0028288,-0.9048996,-1.0446064,-1.1190623,-0.8111149,-1.1017725,-0.7218729,-0.60313016
-0.30314705,-0.8773339,-0.88295496,-0.5057382,0.32716924,-0.7411318,-0.27384806,-0.23696017,-0.881492
-0.29407963,-0.9535427,-0.49741766,-0.9126628,0.08250821,-0.619207,-0.32587424,-0.11587534,-0.7578621
0.97279537,-1.0417013,-0.8448865,-0.95864886,-0.16783741,-0.4841839,-0.56875515,-0.5241825,-0.764015
0.38581812,-1.045551,-1.0244367,-0.9979368,-0.4145462,-0.6216715,-0.2723322,-0.7357523,-0.3076472
0.96256566,-1.011179,-0.9934004,-1.0023456,-0.3328256,-0.73233765,-0.4600576,-0.6076018,-0.007213395
-0.7988682,1.8313162,1.7776953,0.14421444,1.4000142,-1.307214,1.5268829,0.45108813,-0.81039953
0.5437518,-1.0560493,-0.9422493,-1.0416907,-0.79351634,-0.761427,-0.8047391,-0.81863505,-0.6790212
-0.52707314,-0.577376,-0.8797477,-0.74933785,0.6473722,-0.86456674,-0.24525781,-0.15886211,-1.034214
0.37889972,-1.0189805,-0.9600793,-1.0145444,-0.7624972,-0.6513001,-0.5784059,-0.81992435,-0.6491704
0.9250164,-1.0005964,-0.9277922,-1.0115879,-0.6764636,-0.691672,-0.8517934,-0.6386752,-0.5723876
0.98829913,-1.074303,-1.0396674,-1.0228736,-0.39704996,-0.68843025,-0.46376163,-0.65090984,0.096692294
0.3583954,-0.9382736,-0.71613896,-0.53279597,0.46303338,-0.8105214,-0.07999794,-0.5612468,-0.5273342
-0.5339146,-0.5246749,-0.8167261,-0.79491526,0.71612895,-0.8383592,-0.23349942,-0.104333654,-1.0229932
-0.21037316,-0.90344536,-0.740958,-0.58218765,0.26019537,-0.6922621,-0.2700207,-0.23958221,-0.8146498
0.83675444,-1.0131925,-0.90957737,-1.0007834,-0.9482002,-0.77348334,-1.0272965,-0.7421064,-0.6161136
-0.13338676,-0.9433058,-0.6079741,-0.72179586,0.15171024,-0.6595225,-0.31076872,-0.18886122,-0.74854004
0.35348573,-1.0596,-0.9837129,-1.0596808,-0.74300647,-0.702488,-0.6303829,-0.8611557,-0.69535416
0.64939463,-1.0091639,-0.9541124,-1.0097767,-0.5890849,-0.76348954,-0.9334776,-0.72622484,-0.72156125
0.9968431,-1.0613774,-0.8905773,-0.9664678,-0.18678288,-0.5025659,-0.5876793,-0.546863,-0.7596718
0.8461949,-0.98633987,-0.8381893,-0.67282397,0.5624177,-0.94741976,-0.014013942,-1.0566984,-0.21040261
0.89762425,-0.9773126,-0.854751,-0.8701447,0.1057625,-0.6293887,-0.49285495,-0.62490994,-0.75023866
0.13400474,-0.9653409,-0.9510359,-0.75264645,0.108663484,-0.6798344,-0.47207814,-0.42332128,-0.8822475
0.13717288,-0.9969141,-1.0423712,-1.0469437,0.14572376,-0.7514067,-0.78195757,-0.8460373,-0.92001265
0.91432977,-1.125995,-1.1250361,-1.0747747,-0.44872195,-0.6991487,-0.5283728,-0.72213405,-0.037600365
-0.18666416,-0.6651256,-0.55474836,-0.76922834,-0.15781435,-0.6702541,0.060355593,-0.7307462,-0.6464527
0.8836783,-1.0016941,-0.8937269,-0.98318833,-0.28158438,-0.56439584,-0.662755,-0.61342657,-0.7781058
0.9697348,-1.0064223,-0.97271585,-1.0072564,-0.30868125,-0.7058074,-0.49766123,-0.5938702,-0.12925187
-0.13066772,-1.0277863,-0.9856395,-1.0033463,-0.47744358,-0.61451846,-0.08514102,-0.8936009,-0.77523637
-0.098350026,-0.89935654,-0.5918265,-0.4756247,0.20580399,-0.6459084,-0.20334512,-0.20721957,-0.71316683
0.12820765,-0.9874233,-1.0230277,-1.0250918,0.12864424,-0.7339326,-0.7574916,-0.8318149,-0.9123401
0.2485761,-1.1388208,-1.0558782,-1.0182319,-0.5577142,-0.6599913,-0.33953124,-0.8773141,-0.4294197
-0.6109138,-0.9566988,-0.60836595,-0.95946175,0.064022005,-0.5867525,-0.19671793,-0.007769696,-0.7378631
0.104260094,-1.130106,-1.0863945,-1.0208259,-0.43520534,-0.63323647,-0.16464426,-0.88461536,-0.4336715
-0.15269902,-0.903703,-0.823709,-0.65332365,0.22702214,-0.71588117,-0.37389842,-0.32438767,-0.8396626
0.06015543,-1.1732838,-1.0554677,-0.9443873,-0.36255926,-0.5684938,-0.16566063,-0.96072966,-0.500557
0.9739401,-1.1612955,-1.004273,-0.60738915,0.8835652,-1.1866679,-0.026466768,-1.3305194,-0.4323233
-0.35599902,-0.9515648,-0.49937683,-0.9983454,-0.104866266,-0.5661997,-0.21117641,-0.20101401,-0.7534207
-0.099296145,-0.97122,-0.9512865,-0.94634455,-0.49791187,-0.5726816,-0.07235472,-0.863357,-0.7267176
0.77950644,-0.99646264,-0.90059274,-1.0099608,-0.941305,-0.7742327,-1.0249083,-0.6896177,-0.6270791
0.36525542,-1.0023587,-0.9410922,-1.0055016,-0.74996513,-0.6298551,-0.5423004,-0.82672817,-0.6484037
0.84006286,-1.0062857,-0.891798,-0.6742576,0.5332322,-0.9473267,-0.051992096,-1.0050527,-0.31159997
0.06612418,-0.9444616,-1.0788355,-1.0162156,0.16970237,-0.7084599,-0.6841525,-0.81801516,-0.9409851
-0.48572007,-0.4897369,-0.77488744,-0.80638,0.6824625,-0.7900757,-0.23342039,-0.005035959,-0.96947473
1.0692741,-1.0560796,-0.8330786,-0.532834,0.94700927,-1.1693283,0.17650248,-1.1691936,-0.28455117
-0.3967564,-1.0261546,-0.8860713,-0.39245522,0.12310633,-0.70485455,0.12949102,-0.5684429,-0.66054827
0.73092794,-0.981225,-0.89655507,-0.9766866,-0.83699507,-0.74378395,-0.988635,-0.6781873,-0.68054235
0.5504341,-1.0887041,-1.0376098,-1.0134186,-0.42350227,-0.64371014,-0.34530407,-0.71712816,-0.2011728
-0.15598348,-0.9163855,-0.5343417,-0.5994625,0.15803777,-0.619446,-0.22540164,-0.1356071,-0.7039213
-0.5810029,-0.99635243,-0.5202278,-1.0509453,0.036289603,-0.5996317,-0.2580792,-0.03572341,-0.74570507
0.97085035,-1.0203028,-0.98691154,-1.018555,-0.4304837,-0.72985005,-0.5322957,-0.6278105,-0.07017712
0.85200655,-1.0197967,-0.9100906,-1.0374341,-1.0588976,-0.826473,-1.0927795,-0.7875574,-0.63623476
0.8879202,-1.009485,-0.90620023,-1.0175294,-0.9902522,-0.7730504,-1.0794852,-0.7358032,-0.61537164
0.50912225,-0.99388814,-0.93168753,-0.95685047,-0.66262305,-0.71401596,-0.74865276,-0.741776,-0.7203476
-0.43496296,-0.7087984,-0.8754443,-0.7325663,0.49051183,-0.8117397,-0.28805014,-0.18418878,-1.0088
-0.7476901,-1.0140396,-0.57876575,-1.1490588,-0.09834607,-0.44314402,-0.09501697,0.048747815,-0.6795011
0.9042985,-0.98476386,-0.90816337,-0.88207525,0.06231022,-0.8143818,-0.2598968,-0.7963298,-0.11125356
0.005792715,-1.0056782,-0.97045445,-1.0222993,-0.58510524,-0.59384173,-0.14000316,-0.8606662,-0.6495336
-0.076960884,-0.96301335,-0.9364863,-1.0052434,-0.359289,-0.5818622,-0.18561523,-0.8011705,-0.7890382
-0.27350104,-0.896675,-0.7372354,-0.6420251,0.29227746,-0.68166316,-0.34166044,0.001151361,-0.8217828
0.9239586,-0.98739874,-0.88678825,-1.0254478,-1.0877916,-0.7607725,-1.0993236,-0.7599615,-0.6068008
-0.34821677,-0.057493567,-0.004980326,-0.534264,0.28248864,-0.7799724,0.3337621,-0.4127665,-0.69671214
-0.4486293,-0.95862234,-0.42443407,-1.03205,-0.026668005,-0.59589744,-0.2721041,-0.123214744,-0.7988029
0.9619061,-1.0225391,-0.86327076,-0.96698743,-0.16496226,-0.5177806,-0.58866006,-0.5526055,-0.7592977
-0.15609697,-0.9234919,-0.6267805,-0.54421,0.22906975,-0.6607792,-0.23473586,-0.19427934,-0.7540891
0.25344273,-0.982254,-1.0182402,-0.9918725,0.032019988,-0.7242663,-0.75109416,-0.86264676,-0.850187
-0.85195816,-1.0141394,-0.9690356,-0.9636857,-0.060275346,-0.44355875,0.1693037,0.06688676,-0.5219288
-0.3486767,-0.91402113,-1.0473075,-0.6739018,0.30699724,-0.80379814,-0.40273732,-0.30039856,-0.9784138
